timestamp, bid_price, bid_size, bid_exchange, ask_price, ask_size, ask_exchange, trade_price, trade_size, trade_exchange, volume, notional_volume, vwap, nbb_agg_size, nbb_no_of_exchange, nbo_agg_size, nbo_no_of_exchange, is_odd_lot, is_hidden_order, is_mid_order, is_buy_order, is_sell_order, is_trade_through 
1635341402200, 79.97, 200, IEXG, 82.01, 100, XNAS, 80, 3, XNAS, 5111, 408829, 79.99, 400, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635341402201, 79.97, 200, IEXG, 82.01, 100, XNAS, 80.51, 3, IEXG, 5114, 409070, 79.9903, 400, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635341402201, 79.97, 200, IEXG, 82.01, 100, XNAS, 80.49, 3, IEXG, 5117, 409312, 79.9906, 400, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635341402201, 79.97, 200, IEXG, 82.01, 100, XNAS, 80.48, 4, IEXG, 5121, 409634, 79.991, 400, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635341402202, 79.97, 200, XNAS, 82.01, 200, XCHI, 79.97, 100, IEXG, 5221, 417631, 79.9906, 300, 2, 300, 2, 0, 0, 0, 0, 1, 0
1635341415358, 80.02, 200, XNAS, 80.57, 100, ARCX, 80.295, 45, XADF, 5269, 421487, 79.9938, 300, 2, 100, 1, 1, 1, 1, 0, 0, 0
1635341448702, 80.06, 200, IEXG, 80.57, 100, ARCX, 80.52, 1, XADF, 5270, 421568, 79.9939, 500, 4, 200, 2, 1, 1, 0, 1, 0, 0
1635341468587, 80.07, 300, XNAS, 80.57, 100, BATY, 80.57, 1, XADF, 5271, 421649, 79.994, 400, 2, 200, 2, 1, 1, 0, 1, 0, 0
1635341514496, 80.08, 200, XNAS, 80.57, 100, BATY, 80.1661, 80, XADF, 5374, 429915, 79.9991, 400, 3, 200, 2, 1, 1, 0, 0, 1, 0
1635341682822, 80.09, 300, XNAS, 80.5, 300, XNAS, 80.295, 20, XADF, 5394, 431521, 80.0002, 400, 2, 300, 1, 1, 1, 1, 0, 0, 0
1635341694009, 80.09, 400, XNAS, 80.5, 300, XNAS, 80.295, 10, XADF, 5404, 432324, 80.0007, 500, 2, 500, 2, 1, 1, 1, 0, 0, 0
1635341694908, 80.09, 400, XNAS, 80.5, 200, XNAS, 80.45, 39, XADF, 5443, 435461, 80.0039, 600, 2, 500, 3, 1, 1, 0, 1, 0, 0
1635341724056, 80.14, 400, XNAS, 80.5, 100, ARCX, 80.49, 100, XADF, 5543, 443510, 80.0127, 700, 3, 100, 1, 0, 1, 0, 1, 0, 0
1635341737627, 80.23, 400, XNAS, 80.5, 100, ARCX, 80.5, 10, XNAS, 5553, 444315, 80.0136, 700, 3, 100, 1, 1, 0, 0, 1, 0, 0
1635341737627, 80.29, 400, XPSX, 80.5, 100, ARCX, 80.53, 18, XNAS, 5571, 445765, 80.0152, 400, 1, 100, 1, 1, 0, 0, 1, 0, 1
1635341737627, 80.3, 100, XPSX, 80.5, 100, ARCX, 80.5, 1, ARCX, 5572, 445845, 80.0153, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635341737627, 80.3, 100, XPSX, 80.5, 100, ARCX, 80.5, 1, ARCX, 5572, 445845, 80.0153, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635341737627, 80.3, 100, XPSX, 80.5, 100, ARCX, 80.53, 36, XNAS, 5608, 448744, 80.0186, 100, 1, 100, 1, 1, 0, 0, 1, 0, 1
1635341737627, 80.3, 100, XPSX, 80.5, 100, ARCX, 80.53, 18, XNAS, 5626, 450194, 80.0203, 100, 1, 100, 1, 1, 0, 0, 1, 0, 1
1635341737627, 80.3, 100, XPSX, 80.5, 100, ARCX, 80.53, 9, XNAS, 5635, 450919, 80.0211, 100, 1, 100, 1, 1, 0, 0, 1, 0, 1
1635341737627, 80.3, 100, XPSX, 80.5, 100, ARCX, 80.53, 9, XNAS, 5644, 451644, 80.0219, 100, 1, 100, 1, 1, 0, 0, 1, 0, 1
1635341737627, 80.3, 100, XPSX, 80.5, 100, ARCX, 80.5, 10, ARCX, 5654, 452449, 80.0227, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635341737627, 80.3, 100, XPSX, 80.57, 100, BATY, 80.5, 2, ARCX, 5656, 452610, 80.0229, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635341737627, 80.3, 100, XPSX, 80.57, 100, BATY, 80.5, 1, ARCX, 5657, 452690, 80.023, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635341737627, 80.3, 100, XPSX, 80.57, 100, BATY, 80.5, 87, ARCX, 5744, 459694, 80.0302, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635341737627, 80.3, 100, XPSX, 80.57, 100, BATY, 80.53, 4, XNAS, 5748, 460016, 80.0306, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
