timestamp, bid_price, bid_size, bid_exchange, ask_price, ask_size, ask_exchange, trade_price, trade_size, trade_exchange, volume, notional_volume, vwap, nbb_agg_size, nbb_no_of_exchange, nbo_agg_size, nbo_no_of_exchange, is_odd_lot, is_hidden_order, is_mid_order, is_buy_order, is_sell_order, is_trade_through 
1635341813817, 2.15, 200, XNYS, 2.16, 200, MEMX, 2.15, 134, MEMX, 5827, 12437.3, 2.13442, 600, 3, 200, 1, 0, 1, 0, 0, 1, 0
1635341813817, 2.15, 200, XNYS, 2.16, 200, MEMX, 2.15, 134, ARCX, 5961, 12725.4, 2.13478, 400, 2, 700, 4, 0, 1, 0, 0, 1, 0
1635341813817, 2.15, 200, XNYS, 2.16, 200, MEMX, 2.15, 134, ARCX, 5961, 12725.4, 2.13478, 400, 2, 700, 4, 0, 1, 0, 0, 1, 0
1635341813817, 2.15, 200, XNYS, 2.16, 200, MEMX, 2.15, 134, XNYS, 6095, 13013.5, 2.13511, 400, 2, 700, 4, 0, 0, 0, 0, 1, 0
1635341813817, 2.15, 200, IEXG, 2.16, 200, MEMX, 2.15, 22, BATY, 6117, 13060.8, 2.13516, 200, 1, 900, 5, 1, 0, 0, 0, 1, 0
1635341813817, 2.15, 200, IEXG, 2.16, 200, MEMX, 2.15, 78, BATY, 6195, 13228.5, 2.13535, 200, 1, 900, 5, 1, 0, 0, 0, 1, 0
1635341813817, 2.15, 200, IEXG, 2.16, 200, MEMX, 2.15, 12, BATY, 6207, 13254.3, 2.13538, 200, 1, 900, 5, 1, 0, 0, 0, 1, 0
1635341813817, 2.15, 200, IEXG, 2.16, 200, MEMX, 2.15, 11, BATY, 6218, 13277.9, 2.1354, 200, 1, 900, 5, 1, 0, 0, 0, 1, 0
1635341813817, 2.14, 500, XNAS, 2.16, 200, MEMX, 2.15, 134, IEXG, 6352, 13566, 2.13571, 1100, 4, 900, 5, 0, 1, 1, 0, 0, 0
1635341862967, 2.14, 600, XNAS, 2.15, 600, ARCX, 2.145, 30, XADF, 6382, 13630.4, 2.13576, 900, 3, 2700, 10, 1, 1, 1, 0, 0, 0
1635341863043, 2.14, 200, XNAS, 2.15, 600, ARCX, 2.14, 300, XNAS, 6683, 14274.5, 2.13595, 500, 3, 2700, 10, 0, 0, 0, 0, 1, 0
1635341863043, 2.14, 200, MEMX, 2.15, 600, ARCX, 2.14, 2, XNAS, 6685, 14278.8, 2.13595, 400, 3, 2700, 10, 1, 0, 0, 0, 1, 0
1635341863043, 2.14, 200, MEMX, 2.15, 600, ARCX, 2.14, 198, XNAS, 6883, 14702.5, 2.13607, 300, 2, 2700, 10, 0, 1, 0, 0, 1, 0
1635341863043, 2.14, 200, MEMX, 2.15, 1200, XNAS, 2.14, 100, ARCX, 6983, 14916.5, 2.13612, 200, 1, 3500, 10, 0, 1, 0, 0, 1, 0
1635341873759, 2.13, 300, MEMX, 2.14, 300, EDGX, 2.13, 100, XADF, 7083, 15129.5, 2.13604, 1100, 5, 600, 3, 0, 1, 0, 0, 1, 0
1635341928802, 2.13, 1400, XNAS, 2.14, 400, MEMX, 2.14, 100, EDGA, 7183, 15343.5, 2.13609, 3000, 5, 700, 2, 0, 1, 0, 1, 0, 0
1635341928802, 2.13, 1400, XNAS, 2.14, 400, MEMX, 2.14, 61, XNAS, 7244, 15474.1, 2.13612, 3000, 5, 700, 2, 1, 0, 0, 1, 0, 0
1635341928802, 2.13, 1400, XNAS, 2.14, 400, MEMX, 2.14, 300, EDGX, 7544, 16116.1, 2.13628, 3000, 5, 400, 1, 0, 1, 0, 1, 0, 0
1635341928802, 2.13, 1700, XNAS, 2.15, 400, XNAS, 2.14, 100, MEMX, 7644, 16330.1, 2.13633, 3800, 6, 1400, 6, 0, 1, 1, 0, 0, 0
1635341928802, 2.13, 1700, XNAS, 2.15, 400, XNAS, 2.14, 100, MEMX, 7744, 16544.1, 2.13637, 3800, 6, 1400, 6, 0, 1, 1, 0, 0, 0
1635341928802, 2.13, 1700, XNAS, 2.15, 400, XNAS, 2.14, 200, MEMX, 7944, 16972.1, 2.13647, 3800, 6, 1400, 6, 0, 1, 1, 0, 0, 0
1635341934999, 2.14, 1200, XNAS, 2.15, 400, XNAS, 2.145, 5, XADF, 7949, 16982.8, 2.13647, 1900, 3, 1500, 7, 1, 1, 1, 0, 0, 0
1635341937028, 2.14, 400, MEMX, 2.15, 400, XNAS, 2.15, 100, EDGA, 8049, 17197.8, 2.13664, 700, 3, 1200, 6, 0, 1, 0, 1, 0, 0
1635341937028, 2.14, 400, MEMX, 2.15, 400, XNAS, 2.15, 300, BATY, 8349, 17842.8, 2.13712, 700, 3, 900, 5, 0, 1, 0, 1, 0, 0
1635341937044, 2.14, 400, MEMX, 2.15, 400, XNAS, 2.15, 600, XADF, 8949, 19132.8, 2.13798, 1600, 5, 900, 5, 0, 1, 0, 1, 0, 0
1635341943200, 2.14, 400, MEMX, 2.15, 400, XNAS, 2.15, 24, EDGA, 8973, 19184.4, 2.13801, 1600, 5, 900, 5, 1, 0, 0, 1, 0, 0
1635341943200, 2.14, 400, MEMX, 2.15, 400, XNAS, 2.15, 76, EDGA, 9049, 19347.8, 2.13812, 1600, 5, 900, 5, 1, 0, 0, 1, 0, 0
1635341943203, 2.14, 400, MEMX, 2.15, 400, XNAS, 2.15, 24, EDGA, 9073, 19399.4, 2.13815, 1600, 5, 900, 5, 1, 0, 0, 1, 0, 0
1635341964505, 2.14, 400, MEMX, 2.15, 400, XNAS, 2.145, 100, XNAS, 9173, 19613.9, 2.13822, 700, 3, 1100, 7, 0, 1, 1, 0, 0, 0
1635341964506, 2.14, 400, MEMX, 2.15, 400, XNAS, 2.145, 100, XNYS, 9273, 19828.4, 2.13829, 700, 3, 1100, 7, 0, 1, 1, 0, 0, 0
1635341964506, 2.14, 400, MEMX, 2.15, 400, XNAS, 2.145, 100, XNAS, 9373, 20042.9, 2.13837, 900, 4, 1100, 7, 0, 1, 1, 0, 0, 0
1635341964506, 2.14, 400, MEMX, 2.15, 400, XNAS, 2.15, 36, EDGA, 9409, 20120.3, 2.13841, 1400, 5, 1000, 6, 1, 0, 0, 1, 0, 0
1635341964506, 2.14, 400, MEMX, 2.15, 400, XNAS, 2.15, 48, EDGA, 9457, 20223.5, 2.13847, 1400, 5, 1000, 6, 1, 0, 0, 1, 0, 0
1635341964506, 2.14, 600, XNAS, 2.15, 400, XNAS, 2.15, 16, EDGA, 9473, 20257.9, 2.13849, 2100, 5, 1000, 6, 1, 0, 0, 1, 0, 0
1635341964516, 2.14, 1100, MEMX, 2.15, 100, XNYS, 2.15, 100, EDGX, 9573, 20472.9, 2.13861, 3400, 5, 300, 3, 0, 1, 0, 1, 0, 0
1635341964517, 2.14, 1200, MEMX, 2.15, 100, XNYS, 2.15, 100, XNYS, 9673, 20687.9, 2.13873, 5100, 7, 300, 3, 0, 0, 0, 1, 0, 0
1635341964517, 2.14, 1200, MEMX, 2.15, 100, IEXG, 2.15, 100, ARCX, 9773, 20902.9, 2.13884, 5100, 7, 100, 1, 0, 1, 0, 1, 0, 0
1635341964517, 2.14, 1200, EDGX, 2.15, 100, IEXG, 2.15, 100, IEXG, 9873, 21117.9, 2.13896, 5300, 8, 100, 1, 0, 0, 0, 1, 0, 0
1635341964518, 2.15, 500, MEMX, 2.16, 2800, XNAS, 2.1482, 9, XADF, 9891, 21156.6, 2.13897, 800, 2, 8600, 7, 1, 1, 0, 0, 1, 1
1635341964519, 2.15, 500, MEMX, 2.16, 2800, XNAS, 2.1499, 100, XADF, 9991, 21371.6, 2.13908, 800, 2, 8600, 7, 0, 1, 0, 0, 1, 1
1635341964519, 2.15, 500, MEMX, 2.16, 2800, XNAS, 2.1499, 100, XADF, 10091, 21586.6, 2.13919, 800, 2, 8600, 7, 0, 1, 0, 0, 1, 1
1635341964519, 2.15, 500, MEMX, 2.16, 2800, XNAS, 2.1499, 100, XADF, 10191, 21801.6, 2.1393, 800, 2, 8600, 7, 0, 1, 0, 0, 1, 1
1635341964519, 2.15, 500, MEMX, 2.16, 2800, XNAS, 2.1499, 100, XADF, 10291, 22016.5, 2.1394, 800, 2, 8600, 7, 0, 1, 0, 0, 1, 1
1635341964547, 2.15, 500, MEMX, 2.16, 1300, IEXG, 2.155, 100, XNAS, 10391, 22232, 2.13955, 600, 2, 4600, 7, 0, 1, 1, 0, 0, 0
1635341964548, 2.15, 500, MEMX, 2.16, 1300, IEXG, 2.16, 91, XADF, 10482, 22428.6, 2.13973, 600, 2, 4600, 7, 1, 1, 0, 1, 0, 0
1635341964550, 2.15, 500, MEMX, 2.16, 1300, IEXG, 2.15, 100, XADF, 10582, 22643.6, 2.13982, 600, 2, 4600, 7, 0, 1, 0, 0, 1, 0
1635341964550, 2.15, 500, MEMX, 2.16, 1300, IEXG, 2.15, 91, XADF, 10673, 22839.3, 2.13991, 600, 2, 4600, 7, 1, 1, 0, 0, 1, 0
1635341983972, 2.15, 200, MEMX, 2.16, 1300, IEXG, 2.1501, 1, XADF, 10674, 22841.4, 2.13991, 200, 1, 2800, 7, 1, 1, 0, 0, 1, 0
1635341985254, 2.15, 200, MEMX, 2.16, 1300, IEXG, 2.15, 100, XADF, 10774, 23056.4, 2.14, 200, 1, 2800, 7, 0, 1, 0, 0, 1, 0
1635342147429, 2.14, 400, ARCX, 2.16, 600, MEMX, 2.15, 100, XADF, 10874, 23271.4, 2.1401, 1800, 7, 1800, 6, 0, 1, 1, 0, 0, 0
1635342197808, 2.15, 400, XNAS, 2.16, 100, XNAS, 2.16, 75, XNAS, 10949, 23433.4, 2.14023, 1700, 7, 100, 1, 1, 0, 0, 1, 0, 0
1635342197808, 2.15, 400, MEMX, 2.17, 400, XNAS, 2.16, 25, XNAS, 10974, 23487.4, 2.14028, 1700, 7, 1300, 5, 1, 0, 1, 0, 0, 0
1635342220926, 2.16, 400, MEMX, 2.17, 1000, IEXG, 2.16, 300, XNAS, 11274, 24135.4, 2.1408, 500, 2, 1900, 4, 0, 1, 0, 0, 1, 0
1635342220926, 2.16, 400, MEMX, 2.17, 1000, IEXG, 2.16, 100, XNAS, 11374, 24351.4, 2.14097, 500, 2, 1900, 4, 0, 1, 0, 0, 1, 0
1635342220926, 2.16, 400, MEMX, 2.17, 1000, IEXG, 2.16, 100, ARCX, 11474, 24567.4, 2.14114, 400, 1, 1900, 4, 0, 1, 0, 0, 1, 0
1635342220926, 2.16, 400, MEMX, 2.17, 1000, IEXG, 2.16, 200, MEMX, 11674, 24999.4, 2.14146, 400, 1, 3200, 6, 0, 0, 0, 0, 1, 0
1635342220926, 2.16, 400, MEMX, 2.17, 1000, IEXG, 2.16, 200, MEMX, 11874, 25431.4, 2.14177, 400, 1, 3200, 6, 0, 0, 0, 0, 1, 0
1635342378447, 2.15, 1400, XNAS, 2.16, 100, ARCX, 2.15, 100, XADF, 11974, 25646.4, 2.14184, 2800, 7, 100, 1, 0, 1, 0, 0, 1, 0
1635342392164, 2.15, 1400, XNAS, 2.16, 100, ARCX, 2.15, 150, XADF, 12124, 25968.9, 2.14194, 2800, 7, 100, 1, 0, 1, 0, 0, 1, 0
1635342498834, 2.15, 1100, XNAS, 2.16, 500, MEMX, 2.155, 60, XADF, 12184, 26098.2, 2.14201, 2300, 6, 800, 3, 1, 1, 1, 0, 0, 0
1635342555428, 2.15, 1100, XNAS, 2.16, 700, EDGX, 2.15, 100, EDGA, 12284, 26313.2, 2.14207, 1200, 2, 3900, 9, 0, 1, 0, 0, 1, 0
1635342677823, 2.15, 1000, XNAS, 2.16, 500, MEMX, 2.155, 3, XADF, 12287, 26319.7, 2.14207, 1600, 2, 1900, 6, 1, 1, 1, 0, 0, 0
1635342760206, 2.15, 1000, XNAS, 2.16, 500, MEMX, 2.15, 100, XADF, 12387, 26534.7, 2.14214, 1600, 2, 1900, 6, 0, 1, 0, 0, 1, 0
1635342760206, 2.15, 600, MEMX, 2.16, 500, MEMX, 2.15, 1000, XNAS, 13387, 28684.7, 2.14273, 600, 1, 1900, 6, 0, 1, 0, 0, 1, 0
1635342760207, 2.15, 600, MEMX, 2.16, 1000, XNAS, 2.15, 100, MEMX, 13487, 28899.7, 2.14278, 600, 1, 4200, 10, 0, 0, 0, 0, 1, 0
1635342760207, 2.15, 600, MEMX, 2.16, 1000, XNAS, 2.15, 200, MEMX, 13687, 29329.7, 2.14289, 600, 1, 4200, 10, 0, 0, 0, 0, 1, 0
1635342760207, 2.15, 600, MEMX, 2.16, 1000, XNAS, 2.15, 200, MEMX, 13887, 29759.7, 2.14299, 600, 1, 4200, 10, 0, 0, 0, 0, 1, 0
1635342760208, 2.14, 2300, BATS, 2.15, 300, MEMX, 2.1505, 8, XADF, 13895, 29776.9, 2.14299, 5300, 5, 300, 1, 1, 1, 0, 1, 0, 1
1635342777915, 2.14, 200, MEMX, 2.15, 500, MEMX, 2.14, 100, ARCX, 13995, 29990.9, 2.14297, 400, 3, 900, 3, 0, 0, 0, 0, 1, 0
1635342819278, 2.14, 200, MEMX, 2.15, 500, MEMX, 2.145, 800, XADF, 14795, 31706.9, 2.14308, 300, 2, 1100, 4, 0, 1, 1, 0, 0, 0
1635342823693, 2.13, 2300, BATS, 2.15, 600, BATS, 2.14, 2, XADF, 14797, 31711.2, 2.14308, 3600, 5, 3000, 7, 1, 1, 1, 0, 0, 0
1635342957269, 2.14, 100, MEMX, 2.15, 500, MEMX, 2.14, 100, MEMX, 14897, 31925.2, 2.14306, 100, 1, 1000, 4, 0, 0, 0, 0, 1, 0
1635343133717, 2.14, 1800, XNAS, 2.15, 100, EDGX, 2.14, 100, XADF, 14997, 32139.2, 2.14304, 3300, 6, 100, 1, 0, 1, 0, 0, 1, 0
1635343136600, 2.14, 1800, XNAS, 2.15, 100, EDGX, 2.14, 2, XADF, 14999, 32143.4, 2.14304, 3300, 6, 100, 1, 1, 1, 0, 0, 1, 0
1635343198705, 2.14, 2400, XNAS, 2.15, 100, EDGX, 2.15, 1, XNAS, 15001, 32147.7, 2.14304, 4100, 6, 100, 1, 1, 0, 0, 1, 0, 0
1635343198705, 2.14, 2700, XNAS, 2.16, 500, MEMX, 2.15, 100, EDGX, 15101, 32362.7, 2.14309, 4400, 6, 1800, 6, 0, 1, 1, 0, 0, 0
1635343202905, 2.15, 400, MEMX, 2.16, 500, MEMX, 2.15, 100, XADF, 15201, 32577.7, 2.14313, 900, 3, 1000, 3, 0, 1, 0, 0, 1, 0
1635343202906, 2.15, 400, MEMX, 2.16, 500, MEMX, 2.15, 150, XADF, 15351, 32900.2, 2.1432, 900, 3, 1000, 3, 0, 1, 0, 0, 1, 0
1635343202907, 2.15, 400, MEMX, 2.16, 500, MEMX, 2.1505, 100, XADF, 15451, 33115.3, 2.14325, 900, 3, 1000, 3, 0, 1, 0, 0, 1, 0
1635343202907, 2.15, 400, MEMX, 2.16, 500, MEMX, 2.1505, 150, XADF, 15601, 33437.9, 2.14331, 900, 3, 1000, 3, 0, 1, 0, 0, 1, 0
1635343216315, 2.14, 2200, XNAS, 2.16, 500, MEMX, 2.16, 1163, XADF, 16764, 35949.9, 2.14447, 4000, 6, 2000, 7, 0, 1, 0, 1, 0, 0
1635343256184, 2.15, 500, MEMX, 2.16, 500, MEMX, 2.15, 1, XADF, 16765, 35952.1, 2.14447, 800, 2, 1100, 4, 1, 1, 0, 0, 1, 0
1635343297015, 2.15, 500, MEMX, 2.16, 500, MEMX, 2.16, 2000, XADF, 18766, 40274.2, 2.14613, 600, 2, 1000, 3, 0, 1, 0, 1, 0, 0
1635343383197, 2.15, 300, XNAS, 2.16, 600, XNAS, 2.16, 12, XADF, 18778, 40300.2, 2.14614, 300, 1, 2500, 7, 1, 1, 0, 1, 0, 0
1635343400714, 2.15, 200, XNAS, 2.16, 600, XNAS, 2.15, 85, XNAS, 18863, 40482.9, 2.14615, 200, 1, 2400, 6, 1, 0, 0, 0, 1, 0
1635343400714, 2.15, 200, XNAS, 2.16, 600, XNAS, 2.15, 15, XNAS, 18878, 40515.2, 2.14616, 200, 1, 2400, 6, 1, 0, 0, 0, 1, 0
1635343457459, 2.14, 1800, XNAS, 2.15, 400, MEMX, 2.14, 100, EDGA, 18978, 40729.2, 2.14613, 2600, 4, 800, 3, 0, 1, 0, 0, 1, 0
1635343504410, 2.14, 1800, XNAS, 2.15, 1400, IEXG, 2.1405, 3, XADF, 18981, 40735.6, 2.14612, 2000, 2, 3600, 7, 1, 1, 0, 0, 1, 0
1635343512519, 2.14, 1800, XNAS, 2.15, 1400, IEXG, 2.14, 100, MEMX, 19081, 40949.6, 2.14609, 2100, 3, 2800, 6, 0, 0, 0, 0, 1, 0
1635343517683, 2.14, 1800, XNAS, 2.15, 1400, IEXG, 2.1408, 973, XADF, 20054, 43032.6, 2.14584, 2000, 2, 3000, 7, 0, 1, 0, 0, 1, 0
1635343525487, 2.14, 1800, XNAS, 2.15, 1400, IEXG, 2.14, 100, ARCX, 20154, 43246.6, 2.14581, 1900, 2, 3900, 7, 0, 0, 0, 0, 1, 0
1635343577073, 2.14, 1800, XNAS, 2.15, 1200, IEXG, 2.1412, 390, XADF, 20544, 44081.7, 2.14572, 1800, 1, 3300, 7, 0, 1, 0, 0, 1, 0
1635343593913, 2.14, 800, XNAS, 2.15, 1200, IEXG, 2.14, 1000, XNAS, 21544, 46221.7, 2.14545, 800, 1, 3300, 7, 0, 0, 0, 0, 1, 0
1635343593913, 2.14, 800, XNAS, 2.15, 1200, IEXG, 2.14, 870, XNAS, 22414, 48083.5, 2.14524, 800, 1, 3300, 7, 0, 0, 0, 0, 1, 0
1635343593913, 2.13, 500, MEMX, 2.15, 1200, IEXG, 2.14, 2, EDGX, 22416, 48087.7, 2.14524, 1100, 3, 3900, 7, 1, 0, 1, 0, 0, 0
1635343593914, 2.13, 400, XNAS, 2.14, 1000, MEMX, 2.14, 30, ARCX, 22446, 48151.9, 2.14523, 700, 3, 3000, 4, 1, 0, 0, 1, 0, 0
1635343598592, 2.13, 300, MEMX, 2.14, 500, MEMX, 2.13, 300, XADF, 22746, 48790.9, 2.14503, 500, 2, 2300, 8, 0, 1, 0, 0, 1, 0
1635343598596, 2.13, 300, MEMX, 2.14, 500, MEMX, 2.13, 100, XNAS, 22846, 49003.9, 2.14497, 300, 1, 2300, 8, 0, 1, 0, 0, 1, 0
1635343598596, 2.13, 300, MEMX, 2.14, 500, MEMX, 2.13, 85, XNAS, 22931, 49185, 2.14491, 300, 1, 2300, 8, 1, 0, 0, 0, 1, 0
1635343621625, 2.12, 2700, XNAS, 2.14, 1700, IEXG, 2.12, 100, XADF, 23031, 49397, 2.1448, 6400, 7, 3900, 8, 0, 1, 0, 0, 1, 0
1635343663433, 2.13, 1000, EDGX, 2.14, 1700, IEXG, 2.14, 100, EDGA, 23131, 49611, 2.14478, 1000, 1, 3500, 7, 0, 1, 0, 1, 0, 0
1635343663433, 2.13, 1000, EDGX, 2.14, 1700, IEXG, 2.14, 100, BATY, 23231, 49825, 2.14476, 1000, 1, 3400, 6, 0, 1, 0, 1, 0, 0
1635343663520, 2.13, 1000, EDGX, 2.14, 600, EDGX, 2.138, 418, XADF, 23649, 50718.7, 2.14464, 1700, 3, 1700, 5, 0, 1, 0, 1, 0, 0
1635343725132, 2.13, 1400, EDGX, 2.14, 200, XNAS, 2.14, 47, XADF, 23696, 50819.2, 2.14463, 3200, 7, 300, 2, 1, 1, 0, 1, 0, 0
1635343738962, 2.13, 1400, EDGX, 2.14, 200, XNAS, 2.13, 2727, XADF, 26423, 56627.8, 2.14312, 3200, 7, 300, 2, 0, 1, 0, 0, 1, 0
1635343743308, 2.13, 1400, EDGX, 2.14, 200, XNAS, 2.13, 100, XADF, 26524, 56842.9, 2.14307, 3200, 7, 300, 2, 0, 1, 0, 0, 1, 0
1635343856824, 2.13, 1700, XNAS, 2.14, 300, IEXG, 2.13, 100, EDGA, 26624, 57055.9, 2.14302, 3100, 3, 600, 3, 0, 1, 0, 0, 1, 0
1635343899176, 2.13, 1000, EDGX, 2.14, 1500, IEXG, 2.13, 1495, XNAS, 28119, 60240.2, 2.14233, 1000, 1, 4100, 9, 0, 1, 0, 0, 1, 0
1635343899176, 2.13, 1000, EDGX, 2.14, 1500, IEXG, 2.13, 7, XNAS, 28126, 60255.1, 2.14233, 1000, 1, 3800, 9, 1, 0, 0, 0, 1, 0
1635343899176, 2.13, 1000, EDGX, 2.14, 1500, IEXG, 2.13, 5, EDGX, 28131, 60265.8, 2.14233, 1000, 1, 4200, 10, 1, 0, 0, 0, 1, 0
1635343899176, 2.12, 2200, BATS, 2.14, 1500, IEXG, 2.13, 1000, EDGX, 29131, 62395.8, 2.1419, 4100, 6, 4500, 10, 0, 1, 1, 0, 0, 0
1635343899178, 2.12, 2200, BATS, 2.13, 1000, EDGX, 2.1301, 5, XADF, 29136, 62406.4, 2.1419, 4600, 5, 5000, 7, 1, 1, 0, 1, 0, 1
1635343899179, 2.12, 2200, BATS, 2.13, 1000, EDGX, 2.1301, 395, XADF, 29531, 63247.8, 2.14174, 4600, 5, 5000, 7, 0, 1, 0, 1, 0, 1
1635343926854, 2.12, 500, MEMX, 2.13, 500, ARCX, 2.125, 10, XADF, 29541, 63269.1, 2.14174, 900, 3, 1400, 5, 1, 1, 1, 0, 0, 0
1635343928130, 2.12, 500, MEMX, 2.13, 500, ARCX, 2.1216, 200, XADF, 29741, 63693.4, 2.1416, 900, 3, 1400, 5, 0, 1, 0, 0, 1, 0
1635343963808, 2.12, 300, MEMX, 2.13, 700, XNAS, 2.13, 200, BATY, 29941, 64119.4, 2.14153, 400, 2, 3300, 7, 0, 1, 0, 1, 0, 0
1635343963906, 2.12, 500, MEMX, 2.13, 400, ARCX, 2.128, 200, XADF, 30141, 64545, 2.14144, 1500, 4, 1800, 7, 0, 1, 0, 1, 0, 0
1635343973094, 2.12, 500, MEMX, 2.13, 400, XNAS, 2.12, 100, EDGA, 30241, 64757, 2.14136, 1100, 4, 1800, 7, 0, 1, 0, 0, 1, 0
1635343973094, 2.12, 500, MEMX, 2.13, 400, XNAS, 2.12, 54, XNAS, 30295, 64871.5, 2.14133, 1000, 4, 1800, 7, 1, 0, 0, 0, 1, 0
1635343973094, 2.12, 500, MEMX, 2.13, 700, XNAS, 2.12, 18, BATS, 30313, 64909.6, 2.14131, 800, 3, 2100, 7, 1, 0, 0, 0, 1, 0
1635343973094, 2.12, 500, MEMX, 2.13, 700, XNAS, 2.12, 3, EDGX, 30316, 64916, 2.14131, 700, 2, 2100, 7, 1, 0, 0, 0, 1, 0
1635343973094, 2.12, 500, MEMX, 2.13, 700, XNAS, 2.12, 89, MEMX, 30405, 65104.7, 2.14125, 700, 2, 2100, 7, 1, 0, 0, 0, 1, 0
1635343973094, 2.12, 200, XNYS, 2.13, 1200, XNAS, 2.12, 36, XNYS, 30441, 65181, 2.14122, 200, 1, 3900, 9, 1, 0, 0, 0, 1, 0
1635344083299, 2.12, 500, MEMX, 2.13, 400, XNAS, 2.12, 100, MEMX, 30541, 65393, 2.14115, 800, 3, 1500, 6, 0, 0, 0, 0, 1, 0
1635344186764, 2.12, 600, MEMX, 2.13, 800, ARCX, 2.1289, 100, XADF, 30641, 65605.9, 2.14111, 900, 3, 3300, 7, 0, 1, 0, 1, 0, 0
1635344201238, 2.12, 600, MEMX, 2.13, 500, ARCX, 2.125, 5, XADF, 30646, 65616.5, 2.14111, 1100, 4, 1500, 5, 1, 1, 1, 0, 0, 0
1635344205844, 2.12, 600, MEMX, 2.13, 400, MEMX, 2.12, 100, EDGA, 30746, 65828.5, 2.14104, 1000, 3, 1200, 5, 0, 1, 0, 0, 1, 0
1635344213417, 2.12, 600, MEMX, 2.13, 400, MEMX, 2.1295, 5, XADF, 30751, 65839.2, 2.14104, 1000, 4, 1500, 6, 1, 1, 0, 1, 0, 0
1635344427744, 2.12, 600, MEMX, 2.13, 400, MEMX, 2.12, 30, XADF, 30781, 65902.8, 2.14102, 900, 3, 1400, 6, 1, 1, 0, 0, 1, 0
1635344484526, 2.12, 200, EDGX, 2.13, 700, XNAS, 2.13, 250, XADF, 31031, 66435.3, 2.14093, 300, 2, 3300, 8, 0, 1, 0, 1, 0, 0
1635344485876, 2.12, 400, MEMX, 2.13, 700, XNAS, 2.12, 100, MEMX, 31131, 66647.3, 2.14087, 700, 3, 1700, 6, 0, 0, 0, 0, 1, 0
