Timestamp,Price,Size,Exchange,Type
2021-03-05 09:34:01.871,909.04,26,NYSE,Ask
2021-03-05 09:42:02.604,829.47,23,NSX,Bid
2021-03-05 09:51:02.719,916.98,32,NSX,Bid
2021-03-05 09:53:02.808,836.39,41,NYSE_ARCA,Ask
2021-03-05 10:00:03.302,826.91,17,NYSE_ARCA,Bid
2021-03-05 10:08:04.105,961.45,79,NYSE_ARCA,Bid
2021-03-05 10:16:04.550,1098.5,88,NSX,Bid
2021-03-05 10:20:05.242,1226.55,56,NASDAQ,Ask
2021-03-05 10:21:05.566,1351.68,15,NYSE_ARCA,Ask
2021-03-05 10:21:06.087,1355.86,90,NSX,Ask
2021-03-05 10:23:06.285,1265.99,17,NSX,Bid
2021-03-05 10:24:06.850,1254.0,99,NASDAQ,Bid
2021-03-05 10:28:07.761,1297.6,47,NSX,Ask
2021-03-05 10:32:08.414,1055.44,33,CBOE,Ask
2021-03-05 10:41:08.672,1016.29,19,NASDAQ,Bid
2021-03-05 10:48:09.340,822.83,92,NYSE,Bid
2021-03-05 10:53:10.191,882.41,100,CBOE,Ask
2021-03-05 10:59:10.317,767.71,79,CBOE,Bid
2021-03-05 11:04:10.590,778.01,93,CBOE,Ask
2021-03-05 11:07:11.209,741.26,86,CBOE,Ask
2021-03-05 11:09:11.700,823.24,34,NSX,Ask
2021-03-05 11:11:11.798,766.8,75,NASDAQ,Ask
2021-03-05 11:20:12.531,682.55,46,NSX,Ask
2021-03-05 11:20:12.940,773.9,13,NYSE_ARCA,Bid
2021-03-05 11:24:12.947,861.8,31,NYSE,Ask
2021-03-05 11:27:13.146,911.1,16,NYSE_ARCA,Ask
2021-03-05 11:33:13.634,867.42,10,NYSE_ARCA,Bid
2021-03-05 11:35:14.484,783.67,56,NYSE_ARCA,Bid
2021-03-05 11:41:15.257,727.0,12,NYSE_ARCA,Bid
2021-03-05 11:47:15.350,717.33,35,NSX,Bid
2021-03-05 11:50:15.472,851.63,88,NYSE_ARCA,Ask
2021-03-05 11:58:16.396,777.19,12,NASDAQ,Ask
2021-03-05 12:04:17.110,705.06,86,NSX,Bid
2021-03-05 12:10:17.165,843.93,82,NYSE,Ask
2021-03-05 12:15:17.862,823.22,9,NYSE,Bid
2021-03-05 12:21:18.451,831.73,75,CBOE,Bid
2021-03-05 12:24:19.050,846.52,64,NYSE_ARCA,Bid
2021-03-05 12:33:19.054,718.3,36,NSX,Ask
2021-03-05 12:35:19.651,765.94,77,NYSE,Ask
2021-03-05 12:36:19.923,636.38,76,CBOE,Bid
2021-03-05 12:44:20.217,578.35,39,CBOE,Ask
2021-03-05 12:44:20.369,499.18,63,NYSE_ARCA,Ask
2021-03-05 12:51:20.635,541.13,48,NYSE,Bid
2021-03-05 12:59:20.732,581.96,24,NYSE_ARCA,Bid
2021-03-05 13:05:21.177,520.19,29,NYSE_ARCA,Ask
2021-03-05 13:05:21.796,536.08,47,CBOE,Bid
2021-03-05 13:10:22.326,474.91,98,CBOE,Ask
2021-03-05 13:18:22.566,549.74,88,NYSE_ARCA,Ask
2021-03-05 13:20:22.686,486.59,5,NSX,Ask
2021-03-05 13:21:23.163,574.32,99,NSX,Bid
2021-03-05 13:27:23.680,637.17,10,NASDAQ,Ask
2021-03-05 13:27:24.647,613.13,6,NASDAQ,Ask
2021-03-05 13:34:24.939,652.64,29,CBOE,Bid
2021-03-05 13:43:25.673,619.71,66,CBOE,Bid
2021-03-05 13:47:26.536,729.52,93,CBOE,Bid
2021-03-05 13:56:27.037,870.85,56,CBOE,Bid
2021-03-05 13:57:27.508,838.97,52,NYSE,Bid
2021-03-05 14:03:27.537,732.47,97,NASDAQ,Ask
2021-03-05 14:06:28.534,878.47,77,NYSE_ARCA,Bid
2021-03-05 14:09:29.430,878.0,51,NASDAQ,Bid
2021-03-05 14:17:30.226,800.28,39,CBOE,Bid
2021-03-05 14:25:31.072,776.24,52,NYSE,Ask
2021-03-05 14:27:31.626,799.5,100,CBOE,Bid
2021-03-05 14:29:31.660,937.58,45,NASDAQ,Ask
2021-03-05 14:29:32.072,760.68,3,NYSE,Bid
2021-03-05 14:36:32.084,696.74,92,NYSE,Ask
2021-03-05 14:45:32.414,784.99,24,NYSE_ARCA,Ask
2021-03-05 14:54:32.630,905.77,54,CBOE,Ask
2021-03-05 15:03:33.244,956.4,46,NYSE,Bid
2021-03-05 15:04:34.204,812.87,71,NSX,Bid
2021-03-05 15:05:34.914,939.48,17,CBOE,Ask
2021-03-05 15:11:35.475,1015.51,99,NSX,Bid
2021-03-05 15:15:36.301,1203.06,3,NYSE_ARCA,Bid
2021-03-05 15:22:36.718,1111.61,5,NYSE_ARCA,Bid
2021-03-05 15:23:36.808,1024.08,43,CBOE,Bid
2021-03-05 15:32:37.373,1009.53,34,NSX,Bid
2021-03-05 15:36:37.415,956.47,100,NYSE_ARCA,Bid
2021-03-05 15:38:38.319,984.31,50,NYSE_ARCA,Bid
2021-03-05 15:39:38.378,1115.45,37,NYSE_ARCA,Bid
2021-03-05 15:40:39.107,1252.21,100,NYSE,Bid
2021-03-05 15:44:39.137,1200.81,72,NASDAQ,Bid
2021-03-05 15:45:39.403,1419.97,80,NYSE_ARCA,Bid
2021-03-05 15:54:40.224,1548.76,92,CBOE,Bid
2021-03-05 15:56:40.841,1708.91,49,CBOE,Ask
2021-03-05 16:05:41.828,1826.74,11,NSX,Bid
2021-03-05 16:13:42.604,1533.2,16,NSX,Ask
2021-03-05 16:20:43.472,1453.89,95,NSX,Ask
2021-03-05 16:26:43.841,1609.32,64,CBOE,Ask
2021-03-05 16:34:43.854,1529.04,34,NYSE,Ask
2021-03-05 16:38:44.007,1435.16,14,CBOE,Bid
2021-03-05 16:38:44.656,1685.03,50,NYSE_ARCA,Bid
2021-03-05 16:39:45.031,1518.92,100,CBOE,Ask
2021-03-05 16:47:45.421,1669.37,33,NYSE,Ask
2021-03-05 16:47:46.149,1395.32,13,CBOE,Ask
2021-03-05 16:56:46.977,1335.19,77,NYSE_ARCA,Ask
2021-03-05 16:58:47.243,1570.02,56,NYSE_ARCA,Bid
2021-03-05 17:04:48.002,1379.8,30,CBOE,Ask
2021-03-05 17:04:48.989,1324.68,54,NASDAQ,Ask
2021-03-05 17:07:49.283,1096.17,10,CBOE,Bid
2021-03-05 17:15:50.082,1083.6,38,CBOE,Bid
