Timestamp,Price,Size,Exchange,Type
2021-03-05 09:39:01.361,703.52,69,NYSE,Bid
2021-03-05 09:45:01.921,620.74,85,NYSE,Bid
2021-03-05 09:45:02.160,593.22,89,CBOE,Ask
2021-03-05 09:48:02.633,541.87,43,NASDAQ,Bid
2021-03-05 09:51:03.557,587.45,49,NYSE,Bid
2021-03-05 09:51:04.189,472.35,78,CBOE,Bid
2021-03-05 09:57:04.535,550.85,8,CBOE,Bid
2021-03-05 09:59:04.713,534.25,5,NASDAQ,Bid
2021-03-05 10:06:05.266,492.62,4,CBOE,Bid
2021-03-05 10:06:05.977,435.47,24,NYSE,Ask
2021-03-05 10:15:06.947,445.84,40,CBOE,Ask
2021-03-05 10:24:07.476,374.12,28,CBOE,Ask
2021-03-05 10:24:08.093,402.39,13,NSX,Bid
2021-03-05 10:27:08.739,363.87,76,NYSE_ARCA,Ask
2021-03-05 10:28:08.795,365.77,19,NYSE,Bid
2021-03-05 10:34:08.897,356.81,17,CBOE,Bid
2021-03-05 10:43:09.018,414.87,9,NASDAQ,Bid
2021-03-05 10:44:09.783,426.71,41,NYSE_ARCA,Bid
2021-03-05 10:47:10.728,451.71,67,CBOE,Ask
2021-03-05 10:52:10.883,514.82,93,NSX,Bid
2021-03-05 10:52:11.450,477.86,83,NYSE,Bid
2021-03-05 10:57:11.452,515.47,98,NASDAQ,Bid
2021-03-05 10:57:11.788,556.37,68,NYSE,Bid
2021-03-05 11:01:12.062,496.22,9,CBOE,Ask
2021-03-05 11:05:12.191,480.23,85,NSX,Ask
2021-03-05 11:08:13.087,504.62,1,NSX,Ask
2021-03-05 11:11:13.657,565.91,56,NASDAQ,Ask
2021-03-05 11:13:13.787,471.82,4,CBOE,Bid
2021-03-05 11:13:13.986,386.93,34,NYSE,Bid
2021-03-05 11:21:14.363,346.13,47,NYSE_ARCA,Ask
2021-03-05 11:26:15.158,296.87,23,NASDAQ,Ask
2021-03-05 11:28:15.189,303.34,7,CBOE,Bid
2021-03-05 11:33:15.826,348.13,30,NYSE_ARCA,Bid
2021-03-05 11:36:16.001,356.82,35,NYSE,Bid
2021-03-05 11:42:16.478,344.26,10,NYSE,Ask
2021-03-05 11:46:16.992,374.15,3,NYSE,Ask
2021-03-05 11:47:17.896,362.34,39,NASDAQ,Bid
2021-03-05 11:49:18.624,332.63,85,NYSE_ARCA,Bid
2021-03-05 11:53:19.063,298.86,85,CBOE,Bid
2021-03-05 11:54:19.914,246.18,71,NASDAQ,Ask
2021-03-05 11:56:20.040,265.57,14,NYSE,Bid
2021-03-05 11:56:20.603,258.77,96,NASDAQ,Bid
2021-03-05 12:02:21.588,246.24,60,NASDAQ,Ask
2021-03-05 12:04:21.729,287.26,9,NASDAQ,Bid
2021-03-05 12:10:22.290,254.35,2,NYSE_ARCA,Bid
2021-03-05 12:18:22.802,304.13,71,NYSE,Ask
2021-03-05 12:24:23.556,253.71,50,NYSE,Bid
2021-03-05 12:33:24.250,238.63,23,CBOE,Ask
2021-03-05 12:38:25.144,243.91,13,NYSE,Ask
2021-03-05 12:41:25.911,287.4,40,CBOE,Ask
2021-03-05 12:47:26.296,300.15,95,NYSE,Bid
2021-03-05 12:50:26.878,291.66,33,NYSE_ARCA,Ask
2021-03-05 12:56:27.566,319.73,67,NSX,Ask
