Timestamp,Price,Size,Exchange,Type
2021-03-05 09:37:01.568,109.11,10,NASDAQ,Bid
2021-03-05 09:42:02.563,114.2,100,NSX,Ask
2021-03-05 09:45:03.025,107.99,47,NYSE,Bid
2021-03-05 09:52:04.009,121.09,16,CBOE,Bid
2021-03-05 09:57:04.100,118.62,7,NSX,Bid
2021-03-05 10:06:05.090,139.68,70,CBOE,Ask
2021-03-05 10:09:05.752,159.8,42,NASDAQ,Bid
2021-03-05 10:14:06.410,147.37,68,CBOE,Ask
2021-03-05 10:20:06.691,176.35,71,NASDAQ,Ask
2021-03-05 10:28:06.823,158.55,94,NASDAQ,Ask
2021-03-05 10:35:07.384,165.23,26,NYSE,Ask
2021-03-05 10:39:07.896,178.27,44,CBOE,Ask
2021-03-05 10:39:08.844,171.21,85,NYSE_ARCA,Ask
2021-03-05 10:46:09.614,196.84,21,NYSE_ARCA,Bid
2021-03-05 10:53:10.581,223.78,15,NASDAQ,Bid
2021-03-05 10:55:10.608,223.42,85,CBOE,Ask
2021-03-05 11:01:10.661,193.0,99,NYSE_ARCA,Bid
2021-03-05 11:08:11.167,158.59,13,NASDAQ,Bid
2021-03-05 11:10:12.025,164.6,2,NYSE_ARCA,Bid
2021-03-05 11:19:12.431,143.21,80,CBOE,Ask
2021-03-05 11:22:12.953,150.29,21,CBOE,Bid
2021-03-05 11:27:13.212,121.2,39,CBOE,Ask
2021-03-05 11:27:13.635,99.78,41,NYSE,Bid
2021-03-05 11:36:13.859,82.41,50,NASDAQ,Ask
2021-03-05 11:37:14.835,93.35,64,NASDAQ,Ask
2021-03-05 11:37:15.243,75.35,34,NASDAQ,Bid
2021-03-05 11:38:15.444,60.68,67,NYSE,Ask
2021-03-05 11:42:16.379,50.71,73,NASDAQ,Bid
2021-03-05 11:47:16.592,47.04,25,NASDAQ,Bid
2021-03-05 11:52:17.223,52.89,40,NYSE,Bid
2021-03-05 11:58:17.875,50.11,32,NYSE,Ask
2021-03-05 11:59:18.868,50.06,95,NSX,Ask
2021-03-05 12:08:19.327,60.82,83,CBOE,Bid
2021-03-05 12:12:20.115,67.68,14,NYSE,Ask
2021-03-05 12:12:20.258,70.45,40,CBOE,Ask
2021-03-05 12:16:20.561,81.87,9,CBOE,Ask
2021-03-05 12:25:20.972,85.92,68,NYSE_ARCA,Ask
2021-03-05 12:28:21.094,68.38,20,NASDAQ,Ask
2021-03-05 12:29:21.130,64.29,98,NASDAQ,Bid
2021-03-05 12:31:21.279,58.14,89,CBOE,Ask
2021-03-05 12:36:21.374,55.18,73,NASDAQ,Ask
2021-03-05 12:43:21.537,66.02,81,NYSE,Ask
2021-03-05 12:50:22.113,53.43,81,NSX,Ask
2021-03-05 12:56:22.827,50.17,79,NYSE_ARCA,Bid
2021-03-05 13:00:23.637,58.07,21,NASDAQ,Bid
2021-03-05 13:08:24.488,60.35,75,NYSE_ARCA,Ask
2021-03-05 13:16:24.787,62.19,26,NSX,Ask
2021-03-05 13:19:25.035,62.72,71,CBOE,Ask
2021-03-05 13:24:25.246,58.91,76,NYSE,Bid
2021-03-05 13:31:25.365,55.95,94,NYSE,Bid
2021-03-05 13:37:25.836,57.85,5,NYSE,Bid
2021-03-05 13:37:26.038,61.79,86,NYSE,Bid
2021-03-05 13:42:26.842,61.51,36,NYSE,Ask
2021-03-05 13:42:27.810,52.48,19,NSX,Ask
2021-03-05 13:50:28.241,47.83,32,NASDAQ,Ask
2021-03-05 13:58:28.617,48.39,12,NYSE_ARCA,Ask
2021-03-05 14:06:29.381,49.72,3,NSX,Ask
2021-03-05 14:06:29.961,55.48,34,NASDAQ,Ask
2021-03-05 14:15:30.075,46.05,82,NASDAQ,Bid
2021-03-05 14:22:30.480,41.72,92,NYSE_ARCA,Ask
2021-03-05 14:28:31.433,49.1,35,NASDAQ,Ask
2021-03-05 14:30:31.897,39.52,11,NYSE_ARCA,Bid
2021-03-05 14:38:32.811,45.28,27,NASDAQ,Bid
2021-03-05 14:41:33.425,50.89,94,NYSE,Ask
