Timestamp,Price,Size,Exchange,Type
2021-03-05 09:31:01.448,473.23,4,CBOE,Ask
2021-03-05 09:34:01.543,444.35,91,NYSE,Bid
2021-03-05 09:37:02.348,364.54,69,NASDAQ,Ask
2021-03-05 09:44:03.286,396.27,68,NSX,Bid
2021-03-05 09:52:03.486,409.76,81,NSX,Ask
2021-03-05 09:55:04.202,383.97,26,NASDAQ,Bid
2021-03-05 09:56:04.757,308.31,8,CBOE,Ask
2021-03-05 10:04:04.819,256.04,38,NYSE_ARCA,Ask
2021-03-05 10:05:05.253,287.22,86,CBOE,Ask
2021-03-05 10:13:05.797,287.64,2,NYSE_ARCA,Ask
2021-03-05 10:16:06.360,306.77,3,NASDAQ,Bid
2021-03-05 10:17:06.926,280.4,67,CBOE,Ask
2021-03-05 10:18:07.383,248.63,9,NYSE_ARCA,Bid
2021-03-05 10:19:07.452,227.88,10,NSX,Bid
2021-03-05 10:24:08.157,267.93,20,NYSE_ARCA,Ask
2021-03-05 10:26:08.798,318.47,33,NSX,Ask
2021-03-05 10:34:09.280,262.65,59,NYSE,Ask
2021-03-05 10:40:09.824,221.35,76,NYSE,Bid
2021-03-05 10:46:10.067,229.32,17,NSX,Bid
2021-03-05 10:50:10.747,263.53,62,NSX,Ask
2021-03-05 10:55:10.904,229.7,36,NASDAQ,Ask
2021-03-05 10:55:11.093,249.73,51,NASDAQ,Ask
2021-03-05 11:00:11.516,223.77,90,CBOE,Bid
2021-03-05 11:03:11.607,266.58,37,NYSE_ARCA,Bid
2021-03-05 11:04:12.109,234.6,40,CBOE,Bid
2021-03-05 11:05:12.251,211.91,65,NSX,Bid
2021-03-05 11:09:13.109,233.93,57,NASDAQ,Ask
2021-03-05 11:18:13.483,243.51,49,CBOE,Bid
2021-03-05 11:25:13.591,275.08,27,NASDAQ,Bid
2021-03-05 11:34:13.972,310.74,43,NSX,Bid
2021-03-05 11:38:14.005,292.96,18,NSX,Bid
2021-03-05 11:38:14.124,252.83,59,NSX,Bid
2021-03-05 11:41:14.863,247.05,55,NASDAQ,Ask
2021-03-05 11:43:15.108,213.81,16,NYSE_ARCA,Bid
2021-03-05 11:48:15.685,180.57,63,NYSE,Bid
2021-03-05 11:53:15.740,156.85,73,CBOE,Bid
2021-03-05 11:53:16.352,150.33,8,NSX,Ask
2021-03-05 12:01:16.913,145.8,68,CBOE,Ask
2021-03-05 12:01:17.502,154.81,13,NYSE_ARCA,Bid
2021-03-05 12:10:18.138,137.58,60,CBOE,Bid
2021-03-05 12:13:18.536,137.21,46,NYSE,Bid
2021-03-05 12:19:19.337,146.73,32,NSX,Bid
2021-03-05 12:28:19.777,150.69,85,NYSE_ARCA,Ask
2021-03-05 12:29:20.601,141.13,45,NASDAQ,Ask
2021-03-05 12:33:20.834,152.11,71,CBOE,Ask
2021-03-05 12:40:21.468,164.06,77,NYSE_ARCA,Ask
2021-03-05 12:44:21.559,188.44,94,NSX,Bid
2021-03-05 12:49:22.336,159.11,86,NSX,Ask
2021-03-05 12:52:22.848,179.24,48,NYSE,Ask
2021-03-05 13:01:23.820,146.47,28,NSX,Bid
2021-03-05 13:09:23.852,166.11,39,NYSE_ARCA,Ask
2021-03-05 13:09:23.952,152.74,69,CBOE,Bid
2021-03-05 13:18:24.160,163.95,81,NYSE_ARCA,Ask
2021-03-05 13:26:25.061,186.31,88,NYSE_ARCA,Bid
2021-03-05 13:35:25.429,199.18,55,CBOE,Ask
2021-03-05 13:42:25.974,234.32,42,NASDAQ,Ask
2021-03-05 13:51:26.966,273.86,68,NSX,Ask
2021-03-05 13:51:27.842,315.4,2,NASDAQ,Ask
2021-03-05 13:58:28.114,253.92,35,NSX,Ask
2021-03-05 13:59:28.915,286.52,59,NYSE,Bid
2021-03-05 14:03:29.841,263.09,63,CBOE,Bid
2021-03-05 14:09:30.097,210.44,13,CBOE,Bid
