Timestamp,Price,Size,Exchange,Type
2021-03-05 09:39:01.205,916.16,34,NYSE,Bid
2021-03-05 09:44:01.664,1044.79,82,NSX,Ask
2021-03-05 09:48:02.524,1165.03,70,NSX,Bid
2021-03-05 09:56:02.677,1152.65,47,NYSE_ARCA,Bid
2021-03-05 10:01:02.709,1235.04,99,NYSE_ARCA,Bid
2021-03-05 10:10:03.485,1269.18,82,CBOE,Bid
2021-03-05 10:15:03.943,1463.53,79,CBOE,Ask
2021-03-05 10:16:04.583,1174.98,87,CBOE,Ask
2021-03-05 10:23:04.664,980.87,48,CBOE,Ask
2021-03-05 10:31:05.404,1154.76,75,NASDAQ,Ask
2021-03-05 10:37:05.937,1125.5,98,NYSE_ARCA,Bid
2021-03-05 10:41:06.149,1220.29,24,NSX,Ask
2021-03-05 10:43:06.454,1108.15,24,NYSE_ARCA,Ask
2021-03-05 10:49:06.801,934.49,54,NSX,Ask
2021-03-05 10:56:07.423,789.52,26,CBOE,Bid
2021-03-05 11:05:07.515,770.85,59,NYSE,Ask
2021-03-05 11:06:07.874,647.05,12,NASDAQ,Ask
2021-03-05 11:14:07.894,774.7,66,NSX,Ask
2021-03-05 11:16:07.895,756.2,79,NYSE_ARCA,Ask
2021-03-05 11:17:08.628,889.18,49,NYSE,Bid
2021-03-05 11:23:09.211,884.37,36,NYSE_ARCA,Ask
2021-03-05 11:27:09.327,1009.77,8,NASDAQ,Ask
2021-03-05 11:29:09.410,1029.77,3,NYSE,Ask
2021-03-05 11:34:09.892,925.42,60,NSX,Ask
2021-03-05 11:43:10.085,929.72,39,NYSE,Ask
2021-03-05 11:49:10.542,1010.71,68,CBOE,Ask
2021-03-05 11:54:10.927,1085.16,23,CBOE,Ask
2021-03-05 11:54:11.638,1187.97,70,NYSE_ARCA,Bid
2021-03-05 12:02:12.548,1097.93,41,NYSE_ARCA,Bid
2021-03-05 12:05:13.065,1157.68,80,NYSE,Ask
2021-03-05 12:08:13.330,1237.3,11,NYSE_ARCA,Bid
2021-03-05 12:09:13.440,1339.89,43,NASDAQ,Bid
2021-03-05 12:17:13.760,1312.28,62,NSX,Bid
2021-03-05 12:21:13.872,1561.31,27,NASDAQ,Ask
2021-03-05 12:22:14.593,1353.68,8,NASDAQ,Bid
2021-03-05 12:22:15.032,1112.18,62,NSX,Ask
2021-03-05 12:30:15.938,1232.66,84,NYSE,Bid
2021-03-05 12:37:16.542,1339.71,3,NYSE_ARCA,Ask
2021-03-05 12:37:17.369,1121.79,9,NSX,Bid
2021-03-05 12:40:17.986,1338.19,62,NYSE,Ask
2021-03-05 12:43:18.284,1322.12,40,CBOE,Ask
2021-03-05 12:47:18.447,1067.28,31,CBOE,Bid
2021-03-05 12:51:18.511,1117.63,93,NYSE_ARCA,Ask
2021-03-05 12:53:18.600,1090.33,91,NSX,Bid
2021-03-05 12:59:19.190,963.8,60,NYSE,Bid
2021-03-05 13:07:19.782,948.41,54,NYSE,Bid
2021-03-05 13:16:19.804,1126.84,35,NASDAQ,Bid
2021-03-05 13:16:20.661,1206.8,36,CBOE,Bid
2021-03-05 13:24:21.499,1190.96,92,NYSE,Ask
2021-03-05 13:25:21.588,995.57,98,NYSE,Bid
2021-03-05 13:26:21.686,806.84,3,NYSE,Bid
2021-03-05 13:28:22.478,753.68,100,NSX,Bid
2021-03-05 13:28:23.302,758.02,13,NYSE,Ask
2021-03-05 13:36:23.755,658.66,69,NYSE_ARCA,Bid
