Timestamp,Price,Size,Exchange,Type
2021-03-05 09:30:01.210,1109.93,20,CBOE,Bid
2021-03-05 09:33:01.373,1152.38,44,NASDAQ,Bid
2021-03-05 09:35:02.366,932.85,17,NYSE,Bid
2021-03-05 09:35:02.978,958.12,47,NYSE_ARCA,Ask
2021-03-05 09:36:03.741,1022.1,40,NSX,Bid
2021-03-05 09:42:04.091,819.84,64,CBOE,Bid
2021-03-05 09:49:04.971,968.98,65,NYSE,Ask
2021-03-05 09:56:05.925,1119.55,68,NYSE,Ask
2021-03-05 10:02:06.048,1111.79,32,NSX,Bid
2021-03-05 10:02:06.903,942.62,66,NSX,Bid
2021-03-05 10:05:07.831,1098.94,41,CBOE,Bid
2021-03-05 10:09:07.939,936.71,44,NASDAQ,Bid
2021-03-05 10:10:08.201,764.98,15,NYSE,Ask
2021-03-05 10:16:08.892,707.28,64,NYSE_ARCA,Ask
2021-03-05 10:21:09.510,753.9,51,NASDAQ,Ask
2021-03-05 10:21:10.107,736.8,3,NSX,Ask
2021-03-05 10:28:10.889,827.95,50,CBOE,Bid
2021-03-05 10:35:11.086,966.32,19,CBOE,Ask
2021-03-05 10:39:11.943,809.51,90,NYSE,Ask
2021-03-05 10:41:12.035,718.26,59,NASDAQ,Bid
2021-03-05 10:44:12.372,803.9,23,CBOE,Bid
2021-03-05 10:45:13.248,787.73,22,NYSE_ARCA,Bid
2021-03-05 10:45:14.042,756.28,16,NSX,Ask
2021-03-05 10:54:14.930,633.74,53,CBOE,Bid
2021-03-05 11:00:15.596,579.41,98,CBOE,Bid
2021-03-05 11:01:16.515,502.26,79,NYSE,Ask
2021-03-05 11:05:16.991,451.12,87,NSX,Ask
2021-03-05 11:06:17.028,444.1,83,NYSE,Bid
2021-03-05 11:14:17.792,492.68,58,NYSE,Bid
2021-03-05 11:14:18.274,399.82,40,NASDAQ,Bid
2021-03-05 11:23:18.970,386.49,69,NYSE_ARCA,Bid
2021-03-05 11:23:19.060,415.53,83,NSX,Ask
2021-03-05 11:24:19.690,494.12,71,NASDAQ,Ask
2021-03-05 11:30:20.245,411.86,69,NSX,Bid
2021-03-05 11:31:20.424,358.3,88,NASDAQ,Ask
2021-03-05 11:31:20.538,303.18,18,NYSE_ARCA,Bid
2021-03-05 11:34:20.554,243.2,92,NASDAQ,Bid
2021-03-05 11:39:20.780,276.33,77,NYSE,Bid
2021-03-05 11:39:21.304,257.3,52,NYSE,Bid
2021-03-05 11:41:21.370,292.36,1,NSX,Ask
2021-03-05 11:50:22.261,321.16,86,NSX,Ask
2021-03-05 11:51:22.709,319.91,49,NASDAQ,Ask
2021-03-05 11:52:22.756,284.58,6,NYSE_ARCA,Bid
2021-03-05 11:56:23.187,242.58,13,NYSE,Bid
2021-03-05 12:05:23.947,259.07,96,CBOE,Ask
2021-03-05 12:14:24.115,280.96,12,NYSE_ARCA,Ask
2021-03-05 12:15:25.114,281.04,78,NYSE,Ask
2021-03-05 12:16:25.859,285.18,76,NSX,Ask
2021-03-05 12:24:26.114,239.23,11,CBOE,Bid
2021-03-05 12:26:26.840,208.28,7,NYSE,Ask
2021-03-05 12:33:27.339,180.88,21,CBOE,Ask
2021-03-05 12:42:28.192,184.5,1,NYSE_ARCA,Ask
2021-03-05 12:51:29.097,169.72,8,NYSE,Bid
2021-03-05 12:56:29.621,142.39,76,CBOE,Ask
2021-03-05 12:56:30.029,148.92,52,NYSE_ARCA,Ask
2021-03-05 13:05:30.082,173.75,2,NYSE,Bid
2021-03-05 13:09:30.192,172.07,66,NSX,Bid
2021-03-05 13:09:30.745,156.05,53,NSX,Bid
2021-03-05 13:09:31.190,163.04,57,NYSE_ARCA,Bid
2021-03-05 13:17:31.340,142.92,25,NYSE_ARCA,Bid
2021-03-05 13:21:31.500,162.86,55,NYSE,Ask
2021-03-05 13:25:31.653,135.03,65,NSX,Bid
2021-03-05 13:31:31.732,108.15,41,NSX,Ask
2021-03-05 13:37:32.635,111.89,47,NYSE_ARCA,Bid
2021-03-05 13:44:33.512,103.06,42,CBOE,Bid
2021-03-05 13:45:33.768,85.31,38,CBOE,Bid
2021-03-05 13:49:34.318,69.04,15,NYSE,Ask
2021-03-05 13:50:34.702,63.3,7,NASDAQ,Ask
2021-03-05 13:54:35.113,74.8,75,NASDAQ,Ask
2021-03-05 14:01:35.712,81.8,97,NYSE,Bid
2021-03-05 14:05:35.953,88.19,28,NSX,Ask
2021-03-05 14:07:36.026,89.33,56,NSX,Bid
2021-03-05 14:16:36.207,99.21,52,NSX,Bid
2021-03-05 14:18:36.519,84.08,55,NASDAQ,Ask
2021-03-05 14:27:36.742,73.52,43,NASDAQ,Bid
2021-03-05 14:30:36.820,59.96,53,NYSE_ARCA,Ask
2021-03-05 14:31:37.037,64.4,14,NSX,Bid
2021-03-05 14:38:37.749,70.72,26,NYSE_ARCA,Ask
2021-03-05 14:42:38.594,85.12,61,CBOE,Bid
2021-03-05 14:49:38.956,85.42,57,NYSE_ARCA,Ask
2021-03-05 14:58:39.576,79.67,27,NSX,Ask
2021-03-05 15:06:40.119,71.39,39,CBOE,Bid
2021-03-05 15:10:40.946,67.73,66,NYSE,Bid
2021-03-05 15:11:41.266,56.9,16,NASDAQ,Ask
2021-03-05 15:20:41.719,62.66,39,CBOE,Bid
2021-03-05 15:25:42.427,50.06,53,NASDAQ,Bid
2021-03-05 15:34:42.682,59.22,61,NSX,Ask
2021-03-05 15:37:43.169,60.25,49,NYSE,Ask
2021-03-05 15:40:43.935,63.12,97,NASDAQ,Ask
2021-03-05 15:45:44.541,68.02,20,NYSE,Bid
2021-03-05 15:50:44.764,64.73,23,NYSE_ARCA,Bid
2021-03-05 15:54:45.630,75.52,58,NYSE_ARCA,Bid
2021-03-05 15:55:45.749,60.17,91,CBOE,Bid
2021-03-05 16:02:46.263,72.66,58,NYSE,Ask
2021-03-05 16:11:46.840,75.8,80,NSX,Ask
2021-03-05 16:16:47.208,83.73,70,NYSE_ARCA,Ask
2021-03-05 16:20:47.653,76.33,8,NASDAQ,Bid
2021-03-05 16:27:48.127,87.51,69,NYSE_ARCA,Ask
2021-03-05 16:32:48.169,91.54,6,NSX,Ask
2021-03-05 16:41:48.544,101.19,57,NSX,Bid
