Timestamp,Price,Size,Exchange,Type
2021-03-05 09:32:01.630,91.32,11,NYSE_ARCA,Ask
2021-03-05 09:40:02.171,81.35,26,NSX,Bid
2021-03-05 09:41:02.822,78.72,23,CBOE,Bid
2021-03-05 09:42:03.561,67.15,50,CBOE,Ask
2021-03-05 09:50:04.437,69.62,75,NYSE_ARCA,Bid
2021-03-05 09:54:04.698,79.12,17,NYSE_ARCA,Ask
2021-03-05 09:57:04.935,68.23,6,NASDAQ,Ask
2021-03-05 10:02:05.640,58.54,74,NYSE_ARCA,Bid
2021-03-05 10:07:05.742,68.69,5,NSX,Ask
2021-03-05 10:16:06.008,77.81,6,NYSE_ARCA,Bid
2021-03-05 10:19:06.393,62.44,51,NSX,Ask
2021-03-05 10:28:06.517,74.44,81,NYSE,Ask
2021-03-05 10:36:06.811,87.54,26,NASDAQ,Bid
2021-03-05 10:41:07.645,74.85,17,NSX,Ask
2021-03-05 10:43:08.527,83.86,82,NYSE_ARCA,Bid
2021-03-05 10:43:09.084,73.73,98,NYSE_ARCA,Bid
2021-03-05 10:43:09.354,81.4,5,NYSE_ARCA,Bid
2021-03-05 10:48:09.440,71.3,56,NYSE_ARCA,Ask
2021-03-05 10:51:10.007,66.37,43,CBOE,Ask
2021-03-05 10:59:10.980,68.49,94,NYSE_ARCA,Ask
2021-03-05 10:59:11.193,59.69,6,CBOE,Bid
2021-03-05 11:05:11.693,48.22,6,NYSE_ARCA,Bid
2021-03-05 11:10:12.565,43.35,85,NSX,Bid
2021-03-05 11:10:12.789,43.89,4,CBOE,Bid
2021-03-05 11:12:13.074,44.31,4,NASDAQ,Bid
2021-03-05 11:14:13.355,41.45,82,NYSE_ARCA,Bid
2021-03-05 11:17:13.569,36.08,52,CBOE,Bid
2021-03-05 11:26:14.323,34.87,40,CBOE,Ask
2021-03-05 11:26:14.428,30.94,5,NYSE_ARCA,Ask
2021-03-05 11:34:15.119,25.04,31,NSX,Bid
2021-03-05 11:40:15.800,19.53,91,NASDAQ,Bid
