Timestamp,Price,Size,Exchange,Type
2021-03-05 09:33:01.184,254.81,22,NYSE_ARCA,Bid
2021-03-05 09:42:01.752,261.82,97,NASDAQ,Bid
2021-03-05 09:47:02.668,309.36,15,NYSE_ARCA,Ask
2021-03-05 09:49:02.940,313.58,76,CBOE,Ask
2021-03-05 09:56:03.161,259.26,7,NYSE_ARCA,Ask
2021-03-05 09:59:03.372,257.99,42,NYSE_ARCA,Bid
2021-03-05 10:08:04.290,301.37,72,CBOE,Ask
2021-03-05 10:14:04.454,254.48,45,NYSE_ARCA,Bid
2021-03-05 10:17:04.994,253.26,26,CBOE,Bid
2021-03-05 10:25:05.217,265.33,88,CBOE,Bid
2021-03-05 10:25:05.368,251.91,35,NYSE,Bid
2021-03-05 10:34:05.748,208.72,26,NSX,Bid
2021-03-05 10:40:06.183,225.93,5,NSX,Ask
2021-03-05 10:41:07.032,202.46,44,NSX,Bid
2021-03-05 10:49:07.387,236.35,92,NSX,Bid
2021-03-05 10:56:08.090,231.98,95,CBOE,Bid
2021-03-05 10:57:08.381,232.6,84,CBOE,Ask
2021-03-05 11:06:08.966,197.8,52,NSX,Bid
2021-03-05 11:07:09.138,210.23,94,NASDAQ,Ask
2021-03-05 11:12:09.429,177.8,100,NYSE_ARCA,Ask
2021-03-05 11:14:09.450,189.57,76,NYSE,Bid
2021-03-05 11:23:09.772,215.18,32,NSX,Ask
2021-03-05 11:27:10.656,188.07,41,NASDAQ,Bid
2021-03-05 11:34:11.535,220.22,35,NASDAQ,Ask
2021-03-05 11:39:12.157,245.69,12,NASDAQ,Bid
2021-03-05 11:45:12.336,227.46,91,CBOE,Ask
2021-03-05 11:52:13.136,231.61,33,CBOE,Ask
2021-03-05 11:57:13.797,185.06,61,NYSE_ARCA,Bid
2021-03-05 12:04:14.352,152.7,26,CBOE,Bid
2021-03-05 12:06:15.324,128.8,28,CBOE,Ask
2021-03-05 12:11:16.047,107.15,63,CBOE,Ask
2021-03-05 12:13:16.849,114.96,93,CBOE,Bid
2021-03-05 12:18:17.358,107.25,77,NYSE,Bid
2021-03-05 12:26:18.141,102.43,63,NSX,Bid
2021-03-05 12:27:18.343,120.2,25,NASDAQ,Ask
2021-03-05 12:27:18.411,124.56,78,CBOE,Ask
2021-03-05 12:32:18.722,129.52,29,NSX,Bid
2021-03-05 12:33:19.174,148.29,29,CBOE,Ask
2021-03-05 12:39:19.773,140.93,45,NASDAQ,Bid
2021-03-05 12:42:20.067,157.63,71,CBOE,Bid
2021-03-05 12:46:20.612,165.06,71,NYSE,Bid
2021-03-05 12:52:21.364,173.53,49,NYSE,Ask
2021-03-05 12:58:22.085,161.69,20,NSX,Ask
2021-03-05 12:59:22.463,155.56,60,NASDAQ,Bid
2021-03-05 13:01:22.807,149.69,55,NSX,Bid
2021-03-05 13:04:22.979,150.54,66,CBOE,Bid
2021-03-05 13:07:23.672,133.62,57,NYSE,Ask
2021-03-05 13:12:24.201,145.17,60,NYSE,Bid
2021-03-05 13:19:24.729,132.1,36,NSX,Bid
2021-03-05 13:21:25.564,124.42,54,NYSE_ARCA,Ask
2021-03-05 13:29:26.141,140.8,63,NASDAQ,Bid
2021-03-05 13:37:26.356,128.1,22,NASDAQ,Bid
2021-03-05 13:43:26.808,135.08,2,NASDAQ,Bid
