Timestamp,Price,Size,Exchange,Type
2021-03-05 09:34:01.575,659.49,72,NYSE,Bid
2021-03-05 09:43:01.847,543.18,57,NYSE_ARCA,Ask
2021-03-05 09:49:02.841,552.74,60,CBOE,Ask
2021-03-05 09:52:03.368,628.28,42,CBOE,Ask
2021-03-05 09:53:03.374,574.89,26,NYSE_ARCA,Ask
2021-03-05 09:54:03.407,578.08,86,NASDAQ,Ask
2021-03-05 09:57:04.349,660.25,60,NYSE_ARCA,Ask
2021-03-05 10:00:04.682,559.89,78,NYSE_ARCA,Bid
2021-03-05 10:05:04.988,553.76,13,NSX,Ask
2021-03-05 10:09:05.964,538.14,55,NASDAQ,Bid
2021-03-05 10:14:06.458,561.03,8,CBOE,Bid
2021-03-05 10:22:06.891,474.18,81,NSX,Ask
2021-03-05 10:23:07.368,407.38,34,CBOE,Bid
2021-03-05 10:32:08.163,380.75,22,CBOE,Bid
2021-03-05 10:34:08.896,355.01,11,NSX,Ask
2021-03-05 10:40:09.243,419.91,7,NYSE_ARCA,Ask
2021-03-05 10:45:09.532,374.89,44,NYSE,Ask
2021-03-05 10:47:10.400,395.96,76,NASDAQ,Bid
2021-03-05 10:48:11.071,448.96,17,CBOE,Bid
2021-03-05 10:48:11.560,524.01,54,NSX,Bid
2021-03-05 10:52:12.545,561.86,58,CBOE,Bid
2021-03-05 10:57:12.798,527.98,3,NSX,Bid
2021-03-05 10:59:12.910,487.73,36,NSX,Bid
2021-03-05 11:06:13.733,483.45,35,NSX,Bid
2021-03-05 11:08:14.408,491.72,7,CBOE,Bid
2021-03-05 11:17:15.105,476.14,97,NYSE_ARCA,Bid
2021-03-05 11:26:15.988,430.3,18,NASDAQ,Ask
2021-03-05 11:32:16.284,361.61,8,NSX,Bid
2021-03-05 11:37:17.164,385.67,98,NASDAQ,Bid
2021-03-05 11:38:17.827,446.18,43,CBOE,Ask
2021-03-05 11:46:18.021,487.26,41,NYSE_ARCA,Ask
2021-03-05 11:47:18.339,549.32,14,NSX,Ask
2021-03-05 11:47:19.331,446.17,33,NYSE_ARCA,Bid
