Timestamp,Price,Size,Exchange,Type
2021-03-05 09:34:01.361,88.41,62,NYSE_ARCA,Bid
2021-03-05 09:37:01.687,84.22,38,NASDAQ,Bid
2021-03-05 09:39:02.169,100.29,58,NYSE_ARCA,Ask
2021-03-05 09:45:02.734,119.19,49,NASDAQ,Bid
2021-03-05 09:51:02.846,140.03,70,NYSE,Bid
2021-03-05 09:58:03.789,160.78,33,NASDAQ,Bid
2021-03-05 10:01:04.514,154.02,4,CBOE,Bid
2021-03-05 10:01:04.559,163.12,24,NYSE,Ask
2021-03-05 10:08:05.423,177.18,64,NYSE_ARCA,Bid
2021-03-05 10:11:05.955,212.25,82,NSX,Bid
2021-03-05 10:12:06.035,190.67,74,NYSE,Bid
2021-03-05 10:15:06.298,213.24,86,NYSE_ARCA,Bid
2021-03-05 10:22:06.907,172.49,92,NASDAQ,Bid
2021-03-05 10:30:07.158,183.07,36,NASDAQ,Bid
2021-03-05 10:34:07.432,164.24,51,NYSE_ARCA,Bid
2021-03-05 10:38:08.257,170.22,90,CBOE,Ask
2021-03-05 10:38:08.560,157.59,10,NYSE_ARCA,Ask
2021-03-05 10:46:09.258,130.6,6,NYSE_ARCA,Bid
2021-03-05 10:48:10.150,106.69,25,CBOE,Ask
2021-03-05 10:54:10.960,95.4,5,CBOE,Bid
2021-03-05 11:02:11.557,94.75,74,NSX,Bid
2021-03-05 11:06:11.994,99.34,72,NASDAQ,Ask
2021-03-05 11:14:12.904,111.63,97,CBOE,Ask
2021-03-05 11:23:13.715,125.53,77,CBOE,Bid
2021-03-05 11:24:14.060,111.23,54,NYSE_ARCA,Ask
2021-03-05 11:32:14.507,126.2,27,NYSE_ARCA,Bid
2021-03-05 11:34:14.924,146.21,38,NASDAQ,Bid
2021-03-05 11:42:15.656,140.23,15,NASDAQ,Ask
2021-03-05 11:47:16.645,118.55,19,NYSE_ARCA,Bid
2021-03-05 11:50:17.349,104.18,49,CBOE,Bid
2021-03-05 11:56:17.420,116.67,2,NASDAQ,Ask
2021-03-05 11:58:18.019,125.67,1,CBOE,Ask
2021-03-05 12:07:18.418,124.99,73,NASDAQ,Bid
2021-03-05 12:16:18.487,121.36,40,NSX,Bid
2021-03-05 12:16:18.876,113.61,32,NSX,Ask
2021-03-05 12:22:19.479,135.37,43,NYSE_ARCA,Bid
2021-03-05 12:25:20.312,157.87,98,NASDAQ,Bid
2021-03-05 12:28:20.509,180.06,50,NYSE_ARCA,Bid
2021-03-05 12:32:20.581,204.36,55,NYSE,Bid
2021-03-05 12:33:21.248,170.61,3,NASDAQ,Ask
2021-03-05 12:33:21.395,142.31,69,NYSE_ARCA,Bid
2021-03-05 12:35:21.641,121.78,67,CBOE,Ask
2021-03-05 12:41:21.969,114.7,58,NYSE,Bid
2021-03-05 12:48:22.304,112.28,12,NYSE_ARCA,Bid
2021-03-05 12:57:23.036,91.38,5,NASDAQ,Bid
2021-03-05 13:02:23.323,88.58,41,NYSE,Bid
2021-03-05 13:07:23.746,74.22,78,NSX,Bid
2021-03-05 13:15:24.027,67.8,65,NSX,Ask
2021-03-05 13:22:24.659,77.9,65,NSX,Ask
2021-03-05 13:25:24.920,63.42,91,NYSE,Ask
2021-03-05 13:30:24.996,58.61,66,NSX,Bid
2021-03-05 13:36:25.037,64.38,15,CBOE,Ask
2021-03-05 13:38:25.257,72.6,20,NYSE_ARCA,Ask
2021-03-05 13:44:26.113,61.87,91,NYSE_ARCA,Ask
2021-03-05 13:51:26.466,74.36,97,CBOE,Bid
2021-03-05 13:59:26.915,80.3,84,NASDAQ,Bid
2021-03-05 14:03:27.879,84.89,3,NYSE,Bid
2021-03-05 14:07:28.385,85.01,16,CBOE,Ask
2021-03-05 14:15:28.983,93.65,94,NYSE,Ask
2021-03-05 14:22:29.973,109.88,94,NSX,Ask
2021-03-05 14:31:30.170,94.19,7,NSX,Bid
2021-03-05 14:35:31.033,112.17,54,CBOE,Bid
2021-03-05 14:40:31.515,106.36,81,NSX,Bid
2021-03-05 14:44:31.952,115.53,70,NYSE,Bid
2021-03-05 14:44:32.893,111.9,42,NYSE,Ask
2021-03-05 14:48:33.196,108.17,52,NYSE_ARCA,Ask
2021-03-05 14:55:33.921,114.35,61,NYSE,Ask
2021-03-05 14:58:34.065,99.9,1,NYSE,Bid
2021-03-05 14:58:34.725,112.13,81,NYSE_ARCA,Ask
2021-03-05 15:05:35.588,114.84,26,NSX,Bid
2021-03-05 15:14:36.492,104.48,56,NASDAQ,Ask
2021-03-05 15:16:36.791,87.31,95,NYSE_ARCA,Bid
2021-03-05 15:19:36.918,83.49,31,NSX,Ask
2021-03-05 15:20:37.670,94.18,13,NASDAQ,Ask
2021-03-05 15:28:38.182,81.69,26,NSX,Bid
2021-03-05 15:28:38.735,92.79,32,NYSE,Ask
2021-03-05 15:30:39.164,110.09,100,NASDAQ,Ask
