Timestamp,Price,Size,Exchange,Type
2021-03-05 09:31:01.380,106.5,19,NASDAQ,Bid
2021-03-05 09:38:02.088,99.38,69,CBOE,Bid
2021-03-05 09:40:02.867,102.52,88,NSX,Ask
2021-03-05 09:44:03.648,83.77,12,NYSE_ARCA,Ask
2021-03-05 09:45:04.217,91.77,39,NSX,Bid
2021-03-05 09:52:04.764,97.28,100,NASDAQ,Ask
2021-03-05 09:56:04.876,83.71,62,NYSE,Bid
2021-03-05 10:00:05.413,83.96,68,NSX,Ask
2021-03-05 10:05:05.931,89.49,74,NSX,Ask
2021-03-05 10:10:06.021,96.36,6,NASDAQ,Bid
2021-03-05 10:15:06.286,84.82,60,NYSE_ARCA,Bid
2021-03-05 10:20:06.852,72.06,89,CBOE,Bid
2021-03-05 10:25:06.879,81.71,75,NSX,Ask
2021-03-05 10:25:07.010,67.5,7,NASDAQ,Bid
2021-03-05 10:28:07.717,70.41,10,NYSE_ARCA,Ask
2021-03-05 10:29:08.205,74.06,92,NYSE_ARCA,Bid
2021-03-05 10:32:09.203,68.74,42,CBOE,Bid
2021-03-05 10:35:10.184,61.09,75,NASDAQ,Bid
2021-03-05 10:42:11.132,49.84,77,NYSE_ARCA,Bid
2021-03-05 10:42:11.372,54.51,63,NASDAQ,Ask
2021-03-05 10:43:12.298,51.84,51,CBOE,Bid
2021-03-05 10:44:12.697,42.73,14,NASDAQ,Bid
2021-03-05 10:52:13.074,50.97,86,NYSE,Bid
2021-03-05 10:58:13.388,46.03,46,CBOE,Bid
2021-03-05 10:58:14.245,52.59,75,NYSE,Bid
2021-03-05 11:00:14.539,60.15,36,NASDAQ,Ask
2021-03-05 11:02:14.707,55.3,62,NSX,Ask
2021-03-05 11:05:15.446,65.39,69,CBOE,Bid
2021-03-05 11:05:15.857,72.31,31,NYSE_ARCA,Bid
2021-03-05 11:06:16.832,82.9,58,NYSE_ARCA,Bid
2021-03-05 11:12:16.947,94.23,41,NYSE_ARCA,Ask
2021-03-05 11:19:17.687,105.09,33,NYSE,Bid
2021-03-05 11:23:18.256,84.55,51,NYSE,Ask
2021-03-05 11:28:18.660,95.92,3,NASDAQ,Bid
2021-03-05 11:37:18.898,109.3,69,NSX,Bid
2021-03-05 11:38:19.492,92.39,26,NYSE,Bid
2021-03-05 11:44:19.548,97.75,81,NASDAQ,Ask
2021-03-05 11:46:19.774,96.26,31,NASDAQ,Ask
2021-03-05 11:46:19.906,114.01,66,NYSE,Bid
2021-03-05 11:51:20.318,112.0,68,NASDAQ,Ask
2021-03-05 12:00:20.617,113.75,41,CBOE,Bid
2021-03-05 12:03:20.707,119.35,47,NASDAQ,Bid
2021-03-05 12:10:21.201,113.09,27,NYSE_ARCA,Bid
2021-03-05 12:15:22.115,126.83,26,NSX,Bid
2021-03-05 12:18:22.776,150.6,75,NASDAQ,Ask
2021-03-05 12:24:23.643,180.6,36,NYSE,Ask
2021-03-05 12:28:24.426,175.37,98,CBOE,Ask
2021-03-05 12:33:25.113,145.14,36,NSX,Bid
2021-03-05 12:34:26.102,136.62,14,NASDAQ,Bid
2021-03-05 12:43:27.047,133.38,2,NASDAQ,Bid
2021-03-05 12:48:28.030,115.07,63,NSX,Bid
2021-03-05 12:51:28.659,127.56,80,NSX,Bid
2021-03-05 12:51:29.095,115.78,74,NYSE,Bid
2021-03-05 12:53:29.904,109.76,34,NYSE_ARCA,Bid
2021-03-05 12:55:30.015,128.7,30,CBOE,Ask
2021-03-05 13:04:30.068,138.23,4,NYSE_ARCA,Ask
2021-03-05 13:04:30.270,130.75,41,NASDAQ,Ask
2021-03-05 13:06:31.001,129.97,2,NSX,Ask
2021-03-05 13:08:31.495,153.7,35,CBOE,Bid
2021-03-05 13:17:32.372,135.56,92,CBOE,Bid
2021-03-05 13:25:32.769,150.53,86,CBOE,Ask
2021-03-05 13:31:32.892,176.79,9,NYSE_ARCA,Bid
2021-03-05 13:37:33.239,184.01,51,NYSE,Ask
2021-03-05 13:44:33.978,219.26,22,NASDAQ,Ask
2021-03-05 13:52:34.858,190.03,41,NYSE,Ask
2021-03-05 13:59:35.008,215.17,11,NASDAQ,Ask
2021-03-05 14:08:36.001,189.26,31,NASDAQ,Bid
2021-03-05 14:14:36.285,185.89,23,CBOE,Bid
2021-03-05 14:17:36.852,199.18,41,CBOE,Ask
2021-03-05 14:21:37.198,208.32,85,NYSE_ARCA,Ask
2021-03-05 14:25:37.551,181.43,15,NASDAQ,Bid
2021-03-05 14:28:38.493,165.44,78,NASDAQ,Bid
2021-03-05 14:34:39.112,195.84,46,NYSE_ARCA,Ask
2021-03-05 14:40:39.434,189.43,48,NSX,Bid
2021-03-05 14:41:39.525,175.62,84,NASDAQ,Bid
