Timestamp,Price,Size,Exchange,Type
2021-03-05 09:30:01.404,50.51,16,CBOE,Ask
2021-03-05 09:30:02.243,58.06,64,NYSE_ARCA,Bid
2021-03-05 09:31:02.676,53.45,64,NYSE_ARCA,Bid
2021-03-05 09:35:02.831,50.75,85,CBOE,Ask
2021-03-05 09:42:03.748,41.57,67,CBOE,Ask
2021-03-05 09:46:04.172,38.54,12,NASDAQ,Bid
2021-03-05 09:52:04.532,44.62,13,NYSE,Bid
2021-03-05 10:01:05.459,50.88,4,NYSE_ARCA,Ask
2021-03-05 10:02:06.451,59.31,35,NYSE_ARCA,Bid
2021-03-05 10:08:07.381,58.78,62,CBOE,Ask
2021-03-05 10:15:07.392,61.82,88,NSX,Bid
2021-03-05 10:24:07.857,51.25,67,NASDAQ,Ask
2021-03-05 10:26:08.270,46.33,17,NASDAQ,Ask
2021-03-05 10:30:09.095,52.84,35,CBOE,Ask
2021-03-05 10:30:09.216,61.2,61,NYSE,Ask
2021-03-05 10:38:10.098,73.91,59,NASDAQ,Ask
2021-03-05 10:41:10.326,85.47,10,CBOE,Bid
2021-03-05 10:47:10.424,93.62,40,NSX,Ask
2021-03-05 10:56:11.128,77.96,20,NYSE,Bid
2021-03-05 10:57:11.467,68.42,100,NASDAQ,Bid
2021-03-05 11:02:11.564,79.87,80,NYSE_ARCA,Bid
2021-03-05 11:11:12.458,65.67,30,NYSE_ARCA,Bid
2021-03-05 11:18:13.187,51.96,6,CBOE,Bid
2021-03-05 11:22:13.231,49.7,22,NASDAQ,Ask
2021-03-05 11:24:14.121,43.77,73,NSX,Bid
2021-03-05 11:24:14.538,38.94,35,NYSE_ARCA,Ask
2021-03-05 11:32:14.568,37.38,66,NASDAQ,Ask
2021-03-05 11:41:15.373,40.86,10,NASDAQ,Ask
2021-03-05 11:45:16.047,36.01,72,NYSE_ARCA,Bid
2021-03-05 11:49:16.658,33.28,34,NASDAQ,Ask
2021-03-05 11:57:17.544,36.79,62,CBOE,Bid
2021-03-05 12:05:17.855,38.59,57,NYSE,Bid
2021-03-05 12:13:18.803,42.23,14,NSX,Ask
2021-03-05 12:20:19.467,38.18,66,NYSE,Ask
2021-03-05 12:21:20.278,43.85,78,NYSE,Bid
2021-03-05 12:25:20.682,40.16,88,CBOE,Bid
2021-03-05 12:32:21.509,39.17,10,NYSE,Ask
2021-03-05 12:35:21.530,31.44,31,NASDAQ,Bid
2021-03-05 12:40:21.912,37.66,2,NSX,Ask
2021-03-05 12:42:22.053,31.17,44,NYSE,Ask
2021-03-05 12:42:22.250,30.82,78,CBOE,Bid
2021-03-05 12:42:22.987,27.88,95,CBOE,Ask
2021-03-05 12:49:23.539,26.81,42,NSX,Ask
2021-03-05 12:53:24.276,31.03,84,NYSE_ARCA,Bid
2021-03-05 12:55:24.328,31.73,38,CBOE,Bid
2021-03-05 12:58:24.810,38.31,10,NYSE,Ask
2021-03-05 13:07:25.746,44.36,94,NASDAQ,Bid
2021-03-05 13:15:26.323,47.22,78,NYSE_ARCA,Ask
2021-03-05 13:19:26.692,45.59,23,NYSE_ARCA,Bid
2021-03-05 13:21:27.636,40.41,65,NASDAQ,Bid
2021-03-05 13:22:28.371,39.54,83,NYSE,Ask
2021-03-05 13:27:28.809,37.02,6,NYSE_ARCA,Ask
2021-03-05 13:27:29.002,34.55,96,NASDAQ,Bid
