Timestamp,Price,Size,Exchange,Type
2021-03-05 09:31:01.790,643.57,71,CBOE,Ask
2021-03-05 09:33:01.804,676.88,30,NYSE,Ask
2021-03-05 09:39:02.102,559.66,73,NYSE,Ask
2021-03-05 09:46:02.427,461.95,4,NASDAQ,Bid
2021-03-05 09:51:02.676,414.97,81,NYSE,Ask
2021-03-05 09:53:02.745,333.78,72,NSX,Bid
2021-03-05 09:54:02.889,282.82,46,NASDAQ,Bid
2021-03-05 09:57:02.999,301.59,100,NYSE_ARCA,Bid
2021-03-05 10:02:03.228,324.88,12,CBOE,Ask
2021-03-05 10:09:03.936,294.78,57,CBOE,Bid
2021-03-05 10:11:03.959,344.57,31,NYSE,Bid
2021-03-05 10:18:04.773,365.69,28,NYSE_ARCA,Ask
2021-03-05 10:21:05.167,430.18,50,CBOE,Bid
2021-03-05 10:21:05.621,458.86,76,NYSE,Bid
2021-03-05 10:21:06.539,367.09,67,NYSE_ARCA,Bid
2021-03-05 10:25:07.196,401.49,32,NASDAQ,Ask
2021-03-05 10:26:07.709,464.19,75,NSX,Bid
2021-03-05 10:35:08.107,518.76,94,NYSE_ARCA,Bid
2021-03-05 10:42:08.171,429.34,87,CBOE,Bid
2021-03-05 10:48:08.945,508.01,67,NYSE,Bid
2021-03-05 10:54:08.995,600.36,75,NYSE_ARCA,Ask
2021-03-05 11:01:09.030,611.69,57,CBOE,Bid
2021-03-05 11:04:09.377,658.86,21,NYSE,Ask
2021-03-05 11:08:09.842,549.6,2,NASDAQ,Bid
2021-03-05 11:08:10.837,561.81,15,NASDAQ,Bid
2021-03-05 11:16:11.769,552.48,67,NYSE_ARCA,Bid
2021-03-05 11:23:12.512,511.62,50,NYSE,Bid
2021-03-05 11:25:12.972,430.53,63,NYSE_ARCA,Bid
2021-03-05 11:30:13.117,402.64,45,NASDAQ,Ask
2021-03-05 11:34:13.230,403.19,3,NYSE_ARCA,Bid
2021-03-05 11:43:13.290,463.78,1,CBOE,Ask
2021-03-05 11:52:13.760,435.69,99,CBOE,Bid
2021-03-05 11:55:14.109,454.89,40,NSX,Bid
2021-03-05 11:56:14.210,413.39,27,NYSE_ARCA,Ask
2021-03-05 11:59:14.874,384.36,59,NASDAQ,Bid
2021-03-05 12:01:15.077,371.98,18,CBOE,Bid
2021-03-05 12:01:15.785,429.63,95,NSX,Ask
2021-03-05 12:04:16.704,430.17,70,NYSE_ARCA,Bid
2021-03-05 12:11:17.196,489.1,49,NYSE_ARCA,Bid
2021-03-05 12:11:17.704,507.85,75,NYSE_ARCA,Bid
2021-03-05 12:17:18.430,457.29,26,NYSE,Bid
2021-03-05 12:21:18.882,535.7,1,CBOE,Bid
2021-03-05 12:30:19.826,631.55,6,CBOE,Bid
2021-03-05 12:30:20.250,612.83,30,NSX,Bid
2021-03-05 12:37:21.159,571.26,32,NASDAQ,Ask
2021-03-05 12:38:21.435,472.85,87,NSX,Ask
2021-03-05 12:43:22.149,457.49,3,NASDAQ,Bid
2021-03-05 12:51:22.819,440.8,50,NASDAQ,Ask
2021-03-05 12:56:23.432,433.16,78,NSX,Bid
2021-03-05 12:56:24.404,503.96,66,NYSE_ARCA,Ask
2021-03-05 13:04:24.800,437.35,3,NYSE_ARCA,Bid
2021-03-05 13:11:25.122,501.94,71,NYSE,Ask
2021-03-05 13:11:25.643,514.18,42,CBOE,Ask
2021-03-05 13:16:26.208,581.18,37,NYSE_ARCA,Bid
2021-03-05 13:24:26.721,622.44,54,NASDAQ,Ask
2021-03-05 13:30:26.871,720.27,41,NYSE,Ask
2021-03-05 13:30:27.206,784.61,42,CBOE,Bid
2021-03-05 13:30:28.109,678.82,97,CBOE,Bid
2021-03-05 13:37:28.557,725.54,14,NYSE,Ask
2021-03-05 13:40:29.516,746.36,34,NYSE,Bid
2021-03-05 13:41:30.235,835.07,38,NYSE,Ask
2021-03-05 13:46:30.445,694.42,53,NASDAQ,Bid
2021-03-05 13:54:31.359,653.35,70,NYSE_ARCA,Ask
2021-03-05 13:54:31.817,643.9,61,CBOE,Ask
2021-03-05 13:54:32.230,674.74,7,CBOE,Bid
2021-03-05 14:03:32.422,621.17,97,CBOE,Ask
2021-03-05 14:03:32.711,669.53,38,NYSE,Bid
2021-03-05 14:04:33.321,711.79,61,CBOE,Ask
2021-03-05 14:13:33.684,835.84,83,NYSE_ARCA,Bid
2021-03-05 14:18:33.993,899.59,96,CBOE,Bid
2021-03-05 14:19:34.000,953.8,39,CBOE,Ask
2021-03-05 14:19:34.452,1104.69,51,NYSE,Bid
2021-03-05 14:28:34.615,1106.83,58,NASDAQ,Ask
2021-03-05 14:35:35.104,1022.21,16,NASDAQ,Bid
2021-03-05 14:44:35.176,844.96,84,NYSE,Bid
2021-03-05 14:52:35.297,903.05,24,NYSE,Bid
2021-03-05 15:01:36.158,1082.76,39,NSX,Ask
2021-03-05 15:01:36.827,868.14,88,NYSE_ARCA,Ask
2021-03-05 15:07:37.044,836.9,1,NSX,Ask
2021-03-05 15:16:37.819,971.21,35,NYSE,Bid
2021-03-05 15:23:38.609,863.75,15,CBOE,Bid
2021-03-05 15:25:38.994,691.69,65,NYSE_ARCA,Ask
2021-03-05 15:25:39.178,630.03,5,NSX,Ask
2021-03-05 15:25:39.417,686.83,12,CBOE,Bid
2021-03-05 15:32:39.492,587.61,79,NYSE,Bid
2021-03-05 15:41:39.780,674.89,28,NASDAQ,Bid
2021-03-05 15:45:40.681,795.46,20,NYSE,Bid
