Timestamp,Price,Size,Exchange,Type
2021-03-05 09:33:01.579,200.02,60,NASDAQ,Ask
2021-03-05 09:37:02.254,200.57,40,NASDAQ,Bid
2021-03-05 09:40:02.799,201.84,60,NYSE,Ask
2021-03-05 09:40:03.030,201.09,98,NASDAQ,Ask
2021-03-05 09:46:03.122,169.39,93,NYSE,Ask
2021-03-05 09:52:03.252,177.07,76,NASDAQ,Ask
2021-03-05 10:00:03.677,183.58,54,CBOE,Ask
2021-03-05 10:09:03.739,204.07,48,NASDAQ,Ask
2021-03-05 10:14:03.885,239.01,77,CBOE,Bid
2021-03-05 10:22:03.943,199.03,84,NYSE,Ask
2021-03-05 10:28:04.147,202.16,7,NYSE,Bid
2021-03-05 10:29:04.679,165.78,26,NYSE_ARCA,Ask
2021-03-05 10:31:05.551,182.38,74,NYSE_ARCA,Bid
2021-03-05 10:36:05.960,161.54,14,CBOE,Bid
2021-03-05 10:39:06.346,172.4,35,NSX,Bid
2021-03-05 10:42:06.886,182.02,39,NASDAQ,Ask
2021-03-05 10:45:06.897,187.23,19,CBOE,Ask
2021-03-05 10:52:07.287,184.36,61,NASDAQ,Bid
2021-03-05 11:00:07.484,220.3,63,NYSE_ARCA,Ask
2021-03-05 11:07:08.393,239.37,37,NSX,Bid
2021-03-05 11:16:08.604,200.23,61,NSX,Bid
2021-03-05 11:18:08.701,179.5,40,NSX,Bid
2021-03-05 11:19:09.451,191.64,92,NYSE,Bid
2021-03-05 11:20:09.656,163.19,69,NASDAQ,Ask
2021-03-05 11:24:10.638,147.38,49,NASDAQ,Ask
2021-03-05 11:33:11.636,148.56,27,NYSE_ARCA,Ask
2021-03-05 11:40:12.292,148.56,78,CBOE,Bid
2021-03-05 11:40:12.923,169.32,18,NASDAQ,Ask
2021-03-05 11:43:13.562,150.95,71,NSX,Ask
2021-03-05 11:44:14.508,132.99,41,CBOE,Bid
2021-03-05 11:50:15.029,145.11,65,CBOE,Ask
2021-03-05 11:58:15.125,153.93,61,NYSE,Bid
2021-03-05 11:58:15.510,168.9,58,CBOE,Bid
2021-03-05 12:02:15.569,152.07,73,NYSE,Ask
