timestamp,price
2019-05-23 08:00:00.606442928,100.64473530564364
2019-05-23 08:00:01.375669956,100.0534124344278
2019-05-23 08:00:02.180773020,100.30279375346792
2019-05-23 08:00:02.452453375,99.5298424476993
2019-05-23 08:00:04.842424154,99.42272933518623
2019-05-23 08:00:05.354972124,100.82528861390408
2019-05-23 08:00:06.276773214,99.91013069933685
2019-05-23 08:00:06.726183891,99.22101877127899
2019-05-23 08:00:07.205024958,102.14011445115072
2019-05-23 08:00:07.912150860,102.15038122439938
2019-05-23 08:00:08.028468847,99.53030774576872
2019-05-23 08:00:09.082021952,100.92513655498095
2019-05-23 08:00:09.208990097,101.44020922593063
2019-05-23 08:00:09.989700079,99.10344137833259
2019-05-23 08:00:10.499996185,101.72285745909771
2019-05-23 08:00:10.722342968,98.56521511213622
2019-05-23 08:00:11.223690033,99.01670618837164
2019-05-23 08:00:11.805114985,99.02489524587358
2019-05-23 08:00:12.387176991,100.59049581091206
2019-05-23 08:00:12.915695429,101.05860054354108
2019-05-23 08:00:13.280339956,98.94166683107971
2019-05-23 08:00:13.618191004,100.58317257736769
2019-05-23 08:00:14.218426228,99.7721158520043
2019-05-23 08:00:15.295493126,100.79059315001379
2019-05-23 08:00:15.713129997,101.47058696657804
2019-05-23 08:00:17.328409910,99.77942258679369
2019-05-23 08:00:17.658818960,100.72617703508699
2019-05-23 08:00:17.919427395,101.71086761674452
2019-05-23 08:00:18.287496090,99.02417592832741
2019-05-23 08:00:20.421734095,98.35840775273194
2019-05-23 08:00:21.093026161,97.94264556404949
2019-05-23 08:00:21.551718950,100.41627451870855
2019-05-23 08:00:22.050917864,99.74641685838749
2019-05-23 08:00:22.321067095,99.8461437053688
2019-05-23 08:00:22.520395041,99.36349181864776
2019-05-23 08:00:22.867985010,100.11782135630604
2019-05-23 08:00:23.481209993,99.75617680440394
2019-05-23 08:00:23.984093904,99.52252256460527
2019-05-23 08:00:24.441454411,98.44548126985985
2019-05-23 08:00:24.944526196,99.17368706762392
2019-05-23 08:00:25.922192097,100.29144799551172
2019-05-23 08:00:26.255331992,99.15014874266777
2019-05-23 08:00:27.042840004,98.65158832445543
2019-05-23 08:00:27.461708069,99.02907317341636
2019-05-23 08:00:27.671006918,101.595088954995
2019-05-23 08:00:28.289184093,99.4602188155356
2019-05-23 08:00:28.548127890,100.15083427943424
2019-05-23 08:00:28.990391970,99.59053711149922
2019-05-23 08:00:30.068602800,99.45899346397995
2019-05-23 08:00:30.384094000,101.00101760956223
2019-05-23 08:00:31.074266195,99.08511266217891
2019-05-23 08:00:33.079237223,99.2786132871727
2019-05-23 08:00:34.444756985,100.66465304155884
2019-05-23 08:00:34.928436041,100.39658941674436
2019-05-23 08:00:35.195358038,101.11611111112892
2019-05-23 08:00:35.511304616,100.52654506692959
2019-05-23 08:00:35.863497019,97.65414418867631
2019-05-23 08:00:36.722032785,100.87150422594513
2019-05-23 08:00:37.502252817,99.512437611072
2019-05-23 08:00:37.737754583,100.05606423322348
2019-05-23 08:00:38.559802055,101.66217275406672
2019-05-23 08:00:38.748375893,100.05108322708513
2019-05-23 08:00:39.377338171,99.30727153131669
2019-05-23 08:00:40.003969908,99.60991619063749
2019-05-23 08:00:41.264789104,100.9885054818578
2019-05-23 08:00:41.530821561,98.82257895941623
2019-05-23 08:00:41.929573059,99.71602304181292
2019-05-23 08:00:42.617719889,99.70376221457323
2019-05-23 08:00:42.802768946,100.27263080386363
2019-05-23 08:00:43.151430130,100.66137839580612
2019-05-23 08:00:43.607264996,98.28927515456164
2019-05-23 08:00:44.113456964,101.09274851993008
2019-05-23 08:00:44.188019991,101.48083251534857
2019-05-23 08:00:44.755225897,97.61317594269535
2019-05-23 08:00:45.107890844,99.4124265457577
2019-05-23 08:00:45.580880165,98.86926539541115
2019-05-23 08:00:46.133543968,99.11308104797243
2019-05-23 08:00:47.250117778,98.94381553100705
2019-05-23 08:00:47.584010839,100.50627932981884
2019-05-23 08:00:49.635290146,99.49269001762508
2019-05-23 08:00:50.035287380,98.63274239628514
2019-05-23 08:00:50.826864958,99.51062267029612
2019-05-23 08:00:51.737698078,100.01412269828506
2019-05-23 08:00:52.205044985,99.80073410605442
2019-05-23 08:00:52.442898035,100.07902763437315
2019-05-23 08:00:53.336640120,100.2865681125025
2019-05-23 08:00:53.907760859,98.67908932162895
2019-05-23 08:00:54.121669769,100.54674676091007
2019-05-23 08:00:55.238772154,99.34071648127724
2019-05-23 08:00:55.521283150,100.14978991571462
2019-05-23 08:00:56.164275885,100.98147334690823
2019-05-23 08:00:57.393931150,98.57889729107384
2019-05-23 08:00:57.927007914,98.32529837363585
2019-05-23 08:00:58.417907000,99.30837110078629
2019-05-23 08:00:59.060166836,99.02485997001992
2019-05-23 08:00:59.966936827,98.43946513962507
2019-05-23 08:01:00.328491926,101.25968980719627
2019-05-23 08:01:01.441913366,100.19912048924937
2019-05-23 08:01:01.657495975,100.38773585664634
2019-05-23 08:01:02.776885033,99.9045332343305
2019-05-23 08:01:03.244756937,99.88418610141571
2019-05-23 08:01:03.811421156,99.6497082885978
2019-05-23 08:01:04.043161392,100.35903625961359
2019-05-23 08:01:04.264502048,99.97000516140005
2019-05-23 08:01:04.692901134,100.69087845378445
2019-05-23 08:01:05.334625959,98.23892710770019
2019-05-23 08:01:05.588763952,99.37913665889229
2019-05-23 08:01:06.012243032,100.24149982728343
2019-05-23 08:01:06.212294817,99.18895057882288
2019-05-23 08:01:06.602703810,100.21150718035707
2019-05-23 08:01:07.410650969,101.02657479324229
2019-05-23 08:01:08.329888105,100.8120488499662
2019-05-23 08:01:08.887784004,99.38634697177122
2019-05-23 08:01:09.068663359,100.61150967157141
2019-05-23 08:01:09.200664043,99.9601480524922
2019-05-23 08:01:09.471941948,101.34909424837048
2019-05-23 08:01:09.812510014,102.10172401443268
2019-05-23 08:01:09.942846060,101.78032624938463
2019-05-23 08:01:10.816882133,100.24679381575987
2019-05-23 08:01:11.074380159,101.37898433056749
2019-05-23 08:01:12.260224104,98.40974592820213
2019-05-23 08:01:13.331361055,100.27414323787086
2019-05-23 08:01:14.145093918,99.7134902859142
2019-05-23 08:01:15.765761375,100.0066753927359
2019-05-23 08:01:16.442657948,99.82776995534805
2019-05-23 08:01:16.592061043,99.07860782291631
2019-05-23 08:01:16.806177855,100.17599363416142
2019-05-23 08:01:17.120538950,99.53030415758256
2019-05-23 08:01:17.624650955,100.98715153522116
2019-05-23 08:01:17.955611944,98.96820339221053
2019-05-23 08:01:18.035002947,101.02830401938593
2019-05-23 08:01:18.636261225,101.77810010070398
2019-05-23 08:01:19.057991028,98.54028272073387
2019-05-23 08:01:19.682256937,98.00591346839668
2019-05-23 08:01:20.856249094,100.94459393017364
2019-05-23 08:01:21.144687414,99.0863541437722
2019-05-23 08:01:22.188488960,98.86975451950079
2019-05-23 08:01:22.613908052,100.24707966755736
2019-05-23 08:01:23.490309954,99.70316873178541
2019-05-23 08:01:23.769428968,100.39063685068348
2019-05-23 08:01:24.352455139,101.3828109434514
2019-05-23 08:01:24.583513021,99.47564762786972
2019-05-23 08:01:25.177980185,100.42957407776936
2019-05-23 08:01:26.035718918,97.93875468951843
2019-05-23 08:01:26.306512594,101.15452147539824
2019-05-23 08:01:26.980872631,101.49232382818
2019-05-23 08:01:27.406128883,98.90377514702251
2019-05-23 08:01:29.383527994,101.66422252909209
2019-05-23 08:01:30.533159971,98.98249668950626
2019-05-23 08:01:31.291359901,100.18180998195204
2019-05-23 08:01:32.627493143,99.33155453855132
2019-05-23 08:01:32.984104633,98.89610734317202
2019-05-23 08:01:33.676622152,99.51861545098022
2019-05-23 08:01:33.898065805,100.30910012177615
2019-05-23 08:01:34.623672009,101.4530560605534
2019-05-23 08:01:35.122293949,98.05738149242916
2019-05-23 08:01:35.883337021,101.48393626608878
2019-05-23 08:01:36.116240978,99.09990973441856
2019-05-23 08:01:36.294790983,98.6747082505439
2019-05-23 08:01:37.165090084,100.9155683436107
2019-05-23 08:01:37.767169952,98.7471905981258
2019-05-23 08:01:38.335138083,99.03264337379535
2019-05-23 08:01:38.431523085,100.08579269276636
2019-05-23 08:01:40.435738087,99.44937530648049
2019-05-23 08:01:40.720203876,99.15207189456379
